"nick_name","ip_address","study_starttime","prolific_id","age","gender","academic_study","computer_mouse","recruitment","participant_id","parm_id","plot_id","x","yols","ypca","ydrawn","yloess","residual_ols_drawn","residual_ols_loess","residual_pca_drawn","residual_pca_loess"
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","F","859a820d06960e013e313f1529ab0a19",16.75,9.06432946303183,9.56784995088855,7.8202163358011,8.2080121555501,-1.24411312723073,-0.856317307481723,-1.74763361508746,-1.35983779533845
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","F","859a820d06960e013e313f1529ab0a19",17,9.22706936131793,9.74918874509156,8.00961601375682,8.41564679651344,-1.21745334756111,-0.81142256480449,-1.73957273133474,-1.33354194857812
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","F","859a820d06960e013e313f1529ab0a19",17.25,9.38980925960404,9.93052753929456,8.38841536966826,8.62191359598781,-1.00139388993577,-0.767895663616228,-1.5421121696263,-1.30861394330675
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","F","859a820d06960e013e313f1529ab0a19",17.5,9.55254915789014,10.1118663334976,8.76721472557971,8.82654975405463,-0.785334432310435,-0.725999403835509,-1.34465160791786,-1.28531657944293
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","F","859a820d06960e013e313f1529ab0a19",17.75,9.71528905617624,10.2932051277006,8.95661440353543,9.02972117922392,-0.758674652640817,-0.685567876952328,-1.33659072416514,-1.26348394847665
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","F","859a820d06960e013e313f1529ab0a19",18,9.87802895446235,10.4745439219036,9.14601408149115,9.2318118916252,-0.732014872971202,-0.646217062837152,-1.32852984041243,-1.24273203027838
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","F","859a820d06960e013e313f1529ab0a19",18.25,10.0407688527485,10.6558827161066,9.46168069308564,9.43288625876918,-0.579088159662815,-0.607882593979271,-1.19420202302094,-1.22299645733739
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","F","859a820d06960e013e313f1529ab0a19",18.5,10.2035087510346,10.8372215103096,9.65108037104136,9.63300864816659,-0.552428379993197,-0.570500102867966,-1.18614113926822,-1.20421286214299
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","F","859a820d06960e013e313f1529ab0a19",18.75,10.3662486493207,11.0185603045126,9.77734682301184,9.83224342732813,-0.588901826308822,-0.534005221992533,-1.24121348150075,-1.18631687718446
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","F","859a820d06960e013e313f1529ab0a19",19,10.5289885476068,11.1998990987156,10.093012952938,10.0306549637645,-0.435975594668726,-0.498333583842252,-1.10688614577755,-1.16924413495108
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","F","859a820d06960e013e313f1529ab0a19",19.25,10.6917284458929,11.3812378929186,10.2192794049085,10.2283076249865,-0.472449040984346,-0.463420820906407,-1.16195848801007,-1.15293026793213
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","F","859a820d06960e013e313f1529ab0a19",19.5,10.854468344179,11.5625766871216,10.2824126308938,10.4252657785047,-0.572055713285211,-0.42920256567429,-1.28016405622784,-1.13731090861691
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","F","859a820d06960e013e313f1529ab0a19",19.75,11.0172082424651,11.7439154813246,10.4086790828642,10.6215937918299,-0.608529159600835,-0.395614450635184,-1.33523639846036,-1.12232168949471
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","F","859a820d06960e013e313f1529ab0a19",20,11.1799481407512,11.9252542755276,11.3556774726429,10.8173560324728,0.175729331891667,-0.362592108278379,-0.569576802884757,-1.1078982430548
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",0,-2.97121052986833,-3.09454129473073,-2.09169918054508,-2.08527989464384,0.879511349323252,0.885930635224493,1.00284211418565,1.00926140008689
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",0.25,-2.80149092029167,-2.92173933656807,-2.09169918054508,-2.03406963714017,0.709791739746592,0.767421283151505,0.830040156022996,0.887669699427909
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",0.5,-2.63177131071501,-2.74893737840542,-1.9654327285746,-1.97891797523587,0.666338582140412,0.652853335479142,0.78350464983082,0.770019403169551
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",0.75,-2.46205170113835,-2.57613542024276,-2.09169918054508,-1.91983662110581,0.370352520593272,0.542215080032535,0.484436239697684,0.656298799136948
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",1,-2.29233209156169,-2.40333346208011,-1.9654327285746,-1.85683728692487,0.326899362987091,0.435494804636815,0.437900733505508,0.546496175155232
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",1.25,-2.12261248198503,-2.23053150391745,-1.90229950258936,-1.78993168486792,0.220312979395668,0.33268079711711,0.328232001328088,0.44059981904953
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",1.5,-1.95289287240837,-2.05772954575479,-1.83916627660412,-1.71913152710982,0.113726595804251,0.233761345298551,0.218563269150674,0.338598018644974
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",1.75,-1.78317326283171,-1.88492758759214,-1.71289982463364,-1.64444852582544,0.0702734381980701,0.138724737006269,0.172027762958499,0.240479061766697
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",2,-1.61345365325505,-1.71212562942948,-1.01843433879599,-1.56589439318965,0.595019314459057,0.0475592600653945,0.69369129063349,0.146231236239827
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",2.25,-1.44373404367839,-1.53932367126682,-1.52350014667791,-1.48348084137733,-0.0797661029995269,-0.0397467976989425,0.0158235245889098,0.0558428298894942
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",2.5,-1.27401443410173,-1.36652171310417,-1.46036692069267,-1.39721958256334,-0.186352486590947,-0.123205148461612,-0.0938452075885077,-0.0306978694591724
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",2.75,-1.10429482452507,-1.19371975494151,-1.33410046872219,-1.30707577255581,-0.229805644197128,-0.20278094803074,-0.140380713780683,-0.113356017614296
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",3,-0.934575214948407,-1.02091779677886,-1.14470079076647,-1.21299443417618,-0.210125575818064,-0.278419219227777,-0.123782993987616,-0.192076637397328
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",3.25,-0.764855605371746,-0.848115838616199,-1.01843433879599,-1.11495708011932,-0.253578733424245,-0.350101474747574,-0.170318500179792,-0.266841241503121
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",3.5,-0.595135995795086,-0.675313880453543,-0.955301112810751,-1.01294522308007,-0.360165117015665,-0.417809227284986,-0.279987232357209,-0.337631342626529
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",3.75,-0.425416386218426,-0.502511922290887,-0.892167886825511,-0.90694037575329,-0.466751500607085,-0.481523989534864,-0.389655964534624,-0.404428453462403
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",4,-0.255696776641765,-0.32970996412823,-0.765901434855028,-0.796924050833828,-0.510204658213262,-0.541227274192063,-0.436191470726798,-0.467214086705599
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",4.25,-0.0859771670651051,-0.156908005965573,-0.639634982884548,-0.682877761016539,-0.553657815819443,-0.596900593951434,-0.482726976918975,-0.525969755050966
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",4.5,0.0837424425115549,0.0158939521970827,0.559896310835022,-0.564783018996277,0.476153868323467,-0.648525461507832,0.544002358637939,-0.58067697119336
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",4.75,0.253462052088215,0.188695910359739,-0.450235304928828,-0.442621337467894,-0.703697357017044,-0.696083389556109,-0.638931215288567,-0.631317247827632
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",5,0.423181661664876,0.361497868522395,-0.323968852958348,-0.316374229126243,-0.747150514623224,-0.739555890791119,-0.685466721480744,-0.677872097648638
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",5.25,0.592901271241536,0.534299826685051,-0.260835626973105,-0.186235054031359,-0.85373689821464,-0.779136325272894,-0.795135453658156,-0.72053488071641
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",5.5,0.762620880818196,0.707101784847708,-0.134569175002625,-0.0523705847665017,-0.897190055820821,-0.814991465584698,-0.841670959850333,-0.75947236961421
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",5.75,0.932340490394857,0.879903743010364,-0.0714359490173848,0.0852775471886373,-1.00377643941224,-0.847062943206219,-0.951339692027749,-0.794626195821727
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",6,1.10206009997152,1.05270570117302,-0.00830272303214485,0.226767710354367,-1.11036282300366,-0.87529238961715,-1.06100842420517,-0.825937990818653
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",6.25,1.27177970954818,1.22550765933568,0.181096954923579,0.372158273250997,-1.0906827546246,-0.899621436297181,-1.0444107044121,-0.85334938608468
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",6.5,1.44149931912484,1.39830961749833,0.307363406894058,0.521507604398835,-1.13413591223078,-0.919991714726003,-1.09094621060427,-0.876802013099498
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",6.75,1.6112189287015,1.57111157566099,0.496763084849778,0.67487407231819,-1.11445584385172,-0.936344856383307,-1.07434849081121,-0.896237503342799
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",7,1.78093853827816,1.74391353382365,0.686162762805502,0.832316045529372,-1.09477577547266,-0.948622492748786,-1.05775077101814,-0.911597488294273
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",7.25,1.95065814785482,1.9167154919863,0.812429214775982,0.993891892552689,-1.13822893307884,-0.956766255302129,-1.10428627721032,-0.922823599433613
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",7.5,2.12037775743148,2.08951745014896,1.06496211871695,1.15965998190845,-1.05541563871453,-0.960717775523028,-1.02455533143201,-0.929857468240507
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",7.75,2.29009736700814,2.26231940831161,1.19122857068743,1.33368123597422,-1.09886879632071,-0.956416131033921,-1.07109083762419,-0.928638172337396
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",8,2.4598169765848,2.43512136647427,1.50689373727705,1.51858670463687,-0.952923239307749,-0.941230271947926,-0.928227629197221,-0.916534661837397
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",8.25,2.62953658616146,2.60792332463693,1.69629341523277,1.7122899476807,-0.933243170928688,-0.917246638480759,-0.911629909404156,-0.895633376956227
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",8.5,2.79925619573812,2.78072528279958,1.82255986720325,1.91270452488998,-0.976696328534869,-0.886551670848136,-0.958165415596332,-0.868020757909599
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",8.75,2.96897580531478,2.95352724096224,2.01195954515897,2.11774399604901,-0.957016260155807,-0.85123180926577,-0.941567695803267,-0.83578324491323
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",9,3.13869541489144,3.1263291991249,2.26449244909994,2.32532192094206,-0.874202965791504,-0.813373493949377,-0.861836750024959,-0.801007278182833
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",9.25,3.3084150244681,3.29913115728755,2.5170253530409,2.53335185935343,-0.791389671427205,-0.775063165114673,-0.782105804246656,-0.765779297934125
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",9.5,3.47813463404476,3.47193311545021,2.76955825698186,2.73974737106739,-0.708576377062901,-0.73838726297737,-0.702374858468349,-0.732185744382818
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",9.75,3.64785424362142,3.64473507361286,2.89582470895234,2.94242201586823,-0.75202953466908,-0.705432227753186,-0.748910364660524,-0.70231305774463
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",10,3.81757385319808,3.81753703177552,3.84282309873095,3.13928935354025,0.0252492455328643,-0.678284499657834,0.0252860669554247,-0.678247678235274
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",10.25,3.98729346277474,3.99033898993818,3.1483576128933,3.3355830893962,-0.838935849881441,-0.651710373378542,-0.841981377044876,-0.654755900541978
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",10.5,4.1570130723514,4.16314094810083,3.52715696880474,3.53705376206757,-0.629856103546658,-0.619959310283835,-0.635983979296089,-0.626087186033266
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",10.75,4.32673268192806,4.33594290626349,3.65342342077522,3.74239018131668,-0.673309261152838,-0.584342500611379,-0.682519485488266,-0.593552724946807
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",11,4.49645229150472,4.50874486442615,4.53728858456859,3.95028115690589,0.0408362930638706,-0.546171134598835,0.0285437201424461,-0.558463707520259
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",11.25,4.66617190108138,4.6815468225888,4.03222277668667,4.15941549859751,-0.633949124394714,-0.506756402483868,-0.649324045902135,-0.522131323991288
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",11.5,4.83589151065804,4.85434878075146,4.78982148850955,4.3684820161539,-0.0460700221484895,-0.467409494504142,-0.0645272922419053,-0.485866764597558
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",11.75,5.0056111202347,5.02715073891412,4.53728858456859,4.57616951933738,-0.468322535666111,-0.429441600897319,-0.489862154345523,-0.450981219576731
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",12,5.17533072981136,5.19995269707677,4.66355503653907,4.7811668179103,-0.511775693272289,-0.394163911901063,-0.536397660537697,-0.41878587916647
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",12.25,5.34505033938802,5.37275465523943,5.10548761843576,4.98216272163499,-0.239562720952268,-0.362887617753037,-0.267267036803672,-0.390591933604441
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",12.5,5.51476994896469,5.54555661340208,5.23175407040624,5.17784604027378,-0.283015878558448,-0.336923908690906,-0.313802542995846,-0.367710573128305
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",12.75,5.68448955854135,5.71835857156474,5.23175407040624,5.36723492597221,-0.452735488135108,-0.317254632569136,-0.486604501158503,-0.351123645592531
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",13,5.85420916811801,5.8911605297274,5.54742020033244,5.55131162178263,-0.306788967785565,-0.302897546335371,-0.343740329394956,-0.339848907944763
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",13.25,6.02392877769467,6.06396248789005,5.73681987828816,5.73171107382761,-0.287108899406503,-0.292217703867052,-0.327142609601891,-0.33225141406244
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",13.5,6.19364838727133,6.23676444605271,6.05248600821436,5.91006822822972,-0.141162379056961,-0.283580159041604,-0.184278437838345,-0.326696217822988
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",13.75,6.36336799684799,6.40956640421537,6.05248600821436,6.08801803111152,-0.310881988633621,-0.275349965736464,-0.357080396001001,-0.321548373103844
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",14,6.53308760642465,6.58236836237802,6.49441859011105,6.26719542859558,-0.0386690163135999,-0.265892177829065,-0.0879497722669749,-0.31517293378244
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",14.25,6.70280721600131,6.75517032054068,6.36815213814057,6.44923536680447,-0.334655077860742,-0.25357184919684,-0.387018182400113,-0.305934953736211
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",14.5,6.87252682557797,6.92797227870333,6.81008472003725,6.63577279186075,-0.0624421055407183,-0.236754033717217,-0.117887558666085,-0.292199486842584
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",14.75,7.04224643515463,7.10077423686599,6.74695149405201,6.82844264988699,-0.295294941102618,-0.213803785267636,-0.353822742813982,-0.272331586979
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",15,7.21196604473129,7.27357619502865,6.81008472003725,7.02887988700576,-0.401881324694038,-0.183086157725525,-0.463491474991399,-0.244696308022885
"abf09b66d25cb7f5dcc699ea90c0fadf","",1646438806.82648,"prolificID","19-25","Male","Some Graduate Courses",,"Direct Email","59f8eaa16be405883cab3aa0c10c5a5f","S","785fd73444867212edbdd5d60766b405",15.25,7.38168565430795,7.4463781531913,7.31515052791917,7.23403567192739,-0.0665351263887732,-0.147649982380559,-0.131227625272128,-0.212342481263914
