participant_id,NQs,age,gender,academic_study,computer_mouse,recruitment,order,q_id,creature,dataset,scale,response,true_value,deviation,abs_deviation,calculation,scratchpad,qtext
936f43e32353425529279709099cd99e,12,26-30,Female,Undergraduate Degree,Yes,Prolific,6,QI3,ewok,dataset1,log2,2,6.245447942,-4.245447942,4.245447942,,,How long does it take for the population of Ewoks in 10 ABY to double?
936f43e32353425529279709099cd99e,12,26-30,Female,Undergraduate Degree,Yes,Prolific,7,QI1,ewok,dataset1,log2,10384,14363.34135,-3979.341348,3979.341348,,,"From 20 ABY to 40 ABY, the population increases by ____ Ewoks."
936f43e32353425529279709099cd99e,12,26-30,Female,Undergraduate Degree,Yes,Prolific,9,Q0,tribble,dataset2,linear,it a little more than triples,,,,,,"Between stardates 4530 and 4540, how does the population of Tribbles change?"
936f43e32353425529279709099cd99e,12,26-30,Female,Undergraduate Degree,Yes,Prolific,10,QI1,tribble,dataset2,linear,22500,14363.34135,8136.658652,8136.658652,24000-1500=22500,,"From 4520 to 4540, the population increases by ____ Tribbles."
936f43e32353425529279709099cd99e,12,26-30,Female,Undergraduate Degree,Yes,Prolific,11,QE1,tribble,dataset2,linear,750,481.6152,268.3848,268.3848,,,What is the population of Tribbles in stardate 4510?
936f43e32353425529279709099cd99e,12,26-30,Female,Undergraduate Degree,Yes,Prolific,12,QI2,tribble,dataset2,linear,16,10.68524351,5.314756492,5.314756492,24000/1500=16,,How many times more Tribbles are there in 4540 than in 4520?
936f43e32353425529279709099cd99e,12,26-30,Female,Undergraduate Degree,Yes,Prolific,13,QE2,tribble,dataset2,linear,28,28.44947006,-0.449470062,0.449470062,,,"In what stardate does the population of Tribbles reach 4,000?"
936f43e32353425529279709099cd99e,12,26-30,Female,Undergraduate Degree,Yes,Prolific,14,QI3,tribble,dataset2,linear,8,6.245447942,1.754552058,1.754552058,,,How long does it take for the population of Tribbles in stardate 4510 to double?
555565a7cc878dd74672ad9b6c123e45,12,19-25,Male,Undergraduate Degree,Yes,Prolific,2,Q0,tribble,dataset1,log2,Increase by 12288,,,,,,"Between stardates 4530 and 4540, how does the population of Tribbles change?"
555565a7cc878dd74672ad9b6c123e45,12,19-25,Male,Undergraduate Degree,Yes,Prolific,3,QE1,tribble,dataset1,log2,499,481.6152,17.38480004,17.38480004,,,What is the population of Tribbles in stardate 4510?
555565a7cc878dd74672ad9b6c123e45,12,19-25,Male,Undergraduate Degree,Yes,Prolific,4,QI3,tribble,dataset1,log2,5,6.245447942,-1.245447942,1.245447942,,,How long does it take for the population of Tribbles in stardate 4510 to double?
555565a7cc878dd74672ad9b6c123e45,12,19-25,Male,Undergraduate Degree,Yes,Prolific,5,QI2,tribble,dataset1,log2,13,10.68524351,2.314756492,2.314756492,,,How many times more Tribbles are there in 4540 than in 4520?
555565a7cc878dd74672ad9b6c123e45,12,19-25,Male,Undergraduate Degree,Yes,Prolific,6,QE2,tribble,dataset1,log2,28,28.44947006,-0.449470062,0.449470062,,,"In what stardate does the population of Tribbles reach 4,000?"
555565a7cc878dd74672ad9b6c123e45,12,19-25,Male,Undergraduate Degree,Yes,Prolific,7,QI1,tribble,dataset1,log2,1480,14363.34135,-12883.34135,12883.34135,,,"From 4520 to 4540, the population increases by ____ Tribbles."
555565a7cc878dd74672ad9b6c123e45,12,19-25,Male,Undergraduate Degree,Yes,Prolific,9,Q0,ewok,dataset2,linear,increase by 10000,,,,,,"Between 30 and 40 ABY, how does the population of Ewoks change?"
555565a7cc878dd74672ad9b6c123e45,12,19-25,Male,Undergraduate Degree,Yes,Prolific,10,QE2,ewok,dataset2,linear,27,28.44947006,-1.449470062,1.449470062,,,"In what ABY does the population of Ewoks reach 4,000?"
555565a7cc878dd74672ad9b6c123e45,12,19-25,Male,Undergraduate Degree,Yes,Prolific,11,QE1,ewok,dataset2,linear,500,481.6152,18.38480004,18.38480004,,,What is the population of Ewoks in 10 ABY?
555565a7cc878dd74672ad9b6c123e45,12,19-25,Male,Undergraduate Degree,Yes,Prolific,12,QI1,ewok,dataset2,linear,35000,14363.34135,20636.65865,20636.65865,,,"From 20 ABY to 40 ABY, the population increases by ____ Ewoks."
555565a7cc878dd74672ad9b6c123e45,12,19-25,Male,Undergraduate Degree,Yes,Prolific,13,QI2,ewok,dataset2,linear,20,10.68524351,9.314756492,9.314756492,,,How many times more Ewoks are there in 40 ABY than in 20 ABY?
555565a7cc878dd74672ad9b6c123e45,12,19-25,Male,Undergraduate Degree,Yes,Prolific,14,QI3,ewok,dataset2,linear,7,6.245447942,0.754552058,0.754552058,,,How long does it take for the population of Ewoks in 10 ABY to double?
d8c11d82960a902ff5fe49bd631fbadb,12,36-40,Male,Undergraduate Degree,Yes,Prolific,2,Q0,tribble,dataset1,log2,12000,,,,,,"Between stardates 4530 and 4540, how does the population of Tribbles change?"
d8c11d82960a902ff5fe49bd631fbadb,12,36-40,Male,Undergraduate Degree,Yes,Prolific,3,QE1,tribble,dataset1,log2,480,481.6152,-1.615199956,1.615199956,,,What is the population of Tribbles in stardate 4510?
d8c11d82960a902ff5fe49bd631fbadb,12,36-40,Male,Undergraduate Degree,Yes,Prolific,4,QE2,tribble,dataset1,log2,28,28.44947006,-0.449470062,0.449470062,,,"In what stardate does the population of Tribbles reach 4,000?"
d8c11d82960a902ff5fe49bd631fbadb,12,36-40,Male,Undergraduate Degree,Yes,Prolific,5,QI2,tribble,dataset1,log2,15,10.68524351,4.314756492,4.314756492,,,How many times more Tribbles are there in 4540 than in 4520?
d8c11d82960a902ff5fe49bd631fbadb,12,36-40,Male,Undergraduate Degree,Yes,Prolific,6,QI1,tribble,dataset1,log2,7100,14363.34135,-7263.341348,7263.341348,,,"From 4520 to 4540, the population increases by ____ Tribbles."
d8c11d82960a902ff5fe49bd631fbadb,12,36-40,Male,Undergraduate Degree,Yes,Prolific,7,QI3,tribble,dataset1,log2,4520,6.245447942,4513.754552,4513.754552,,,How long does it take for the population of Tribbles in stardate 4510 to double?
d8c11d82960a902ff5fe49bd631fbadb,12,36-40,Male,Undergraduate Degree,Yes,Prolific,9,Q0,ewok,dataset2,linear,x3,,,,,,"Between 30 and 40 ABY, how does the population of Ewoks change?"
d8c11d82960a902ff5fe49bd631fbadb,12,36-40,Male,Undergraduate Degree,Yes,Prolific,10,QE1,ewok,dataset2,linear,1000,481.6152,518.3848,518.3848,,,What is the population of Ewoks in 10 ABY?
d8c11d82960a902ff5fe49bd631fbadb,12,36-40,Male,Undergraduate Degree,Yes,Prolific,11,QI2,ewok,dataset2,linear,5,10.68524351,-5.685243508,5.685243508,,,How many times more Ewoks are there in 40 ABY than in 20 ABY?
d8c11d82960a902ff5fe49bd631fbadb,12,36-40,Male,Undergraduate Degree,Yes,Prolific,12,QI3,ewok,dataset2,linear,12,6.245447942,5.754552058,5.754552058,,,How long does it take for the population of Ewoks in 10 ABY to double?
d8c11d82960a902ff5fe49bd631fbadb,12,36-40,Male,Undergraduate Degree,Yes,Prolific,13,QE2,ewok,dataset2,linear,26,28.44947006,-2.449470062,2.449470062,,,"In what ABY does the population of Ewoks reach 4,000?"
d8c11d82960a902ff5fe49bd631fbadb,12,36-40,Male,Undergraduate Degree,Yes,Prolific,14,QI1,ewok,dataset2,linear,7,14363.34135,-14356.34135,14356.34135,,,"From 20 ABY to 40 ABY, the population increases by ____ Ewoks."
1445188df8e9154ca6664e3dcdf2b55a,12,19-25,Male,Undergraduate Degree,Yes,Prolific,2,Q0,tribble,dataset2,log2,changes by eight thousand,,,,,,"Between stardates 4530 and 4540, how does the population of Tribbles change?"
1445188df8e9154ca6664e3dcdf2b55a,12,19-25,Male,Undergraduate Degree,Yes,Prolific,3,QI3,tribble,dataset2,log2,5,6.245447942,-1.245447942,1.245447942,,4515-4510=5,How long does it take for the population of Tribbles in stardate 4510 to double?
1445188df8e9154ca6664e3dcdf2b55a,12,19-25,Male,Undergraduate Degree,Yes,Prolific,4,QI2,tribble,dataset2,log2,19,10.68524351,8.314756492,8.314756492,,"4540=18,000
4520=1500",How many times more Tribbles are there in 4540 than in 4520?
1445188df8e9154ca6664e3dcdf2b55a,12,19-25,Male,Undergraduate Degree,Yes,Prolific,5,QI1,tribble,dataset2,log2,30900,14363.34135,16536.65865,16536.65865,32000-1100=30900,32000-1100=30900,"From 4520 to 4540, the population increases by ____ Tribbles."
1445188df8e9154ca6664e3dcdf2b55a,12,19-25,Male,Undergraduate Degree,Yes,Prolific,6,QE2,tribble,dataset2,log2,28,28.44947006,-0.449470062,0.449470062,,,"In what stardate does the population of Tribbles reach 4,000?"
1445188df8e9154ca6664e3dcdf2b55a,12,19-25,Male,Undergraduate Degree,Yes,Prolific,7,QE1,tribble,dataset2,log2,512,481.6152,30.38480004,30.38480004,,,What is the population of Tribbles in stardate 4510?
1445188df8e9154ca6664e3dcdf2b55a,12,19-25,Male,Undergraduate Degree,Yes,Prolific,9,Q0,ewok,dataset1,linear,The population is growing very fast,,,,,,"Between 30 and 40 ABY, how does the population of Ewoks change?"
1445188df8e9154ca6664e3dcdf2b55a,12,19-25,Male,Undergraduate Degree,Yes,Prolific,10,QE2,ewok,dataset1,linear,24,28.44947006,-4.449470062,4.449470062,,,"In what ABY does the population of Ewoks reach 4,000?"
1445188df8e9154ca6664e3dcdf2b55a,12,19-25,Male,Undergraduate Degree,Yes,Prolific,11,QE1,ewok,dataset1,linear,1,481.6152,-480.6152,480.6152,,,What is the population of Ewoks in 10 ABY?
1445188df8e9154ca6664e3dcdf2b55a,12,19-25,Male,Undergraduate Degree,Yes,Prolific,12,QI2,ewok,dataset1,linear,8.5,10.68524351,-2.185243508,2.185243508,,"17000/2=8,5",How many times more Ewoks are there in 40 ABY than in 20 ABY?
1445188df8e9154ca6664e3dcdf2b55a,12,19-25,Male,Undergraduate Degree,Yes,Prolific,13,QI3,ewok,dataset1,linear,5,6.245447942,-1.245447942,1.245447942,,,How long does it take for the population of Ewoks in 10 ABY to double?
1445188df8e9154ca6664e3dcdf2b55a,12,19-25,Male,Undergraduate Degree,Yes,Prolific,14,QI1,ewok,dataset1,linear,15000,14363.34135,636.658652,636.658652,,17500-2500=15000,"From 20 ABY to 40 ABY, the population increases by ____ Ewoks."
5ce609972fa70dbdcad9f4fb623b73ba,12,26-30,Male,High School or Less,Yes,Prolific,2,Q0,tribble,dataset2,linear,The population is about 4 times larger,,,,,,"Between stardates 4530 and 4540, how does the population of Tribbles change?"
5ce609972fa70dbdcad9f4fb623b73ba,12,26-30,Male,High School or Less,Yes,Prolific,3,QI1,tribble,dataset2,linear,The population is about 4 times larger,14363.34135,,,,,"From 4520 to 4540, the population increases by ____ Tribbles."
5ce609972fa70dbdcad9f4fb623b73ba,12,26-30,Male,High School or Less,Yes,Prolific,4,QE1,tribble,dataset2,linear,200,481.6152,-281.6152,281.6152,,,What is the population of Tribbles in stardate 4510?
5ce609972fa70dbdcad9f4fb623b73ba,12,26-30,Male,High School or Less,Yes,Prolific,5,QI2,tribble,dataset2,linear,24,10.68524351,13.31475649,13.31475649,,,How many times more Tribbles are there in 4540 than in 4520?
5ce609972fa70dbdcad9f4fb623b73ba,12,26-30,Male,High School or Less,Yes,Prolific,6,QE2,tribble,dataset2,linear,29,28.44947006,0.550529938,0.550529938,,,"In what stardate does the population of Tribbles reach 4,000?"
5ce609972fa70dbdcad9f4fb623b73ba,12,26-30,Male,High School or Less,Yes,Prolific,7,QI3,tribble,dataset2,linear,4.9,6.245447942,-1.345447942,1.345447942,,,How long does it take for the population of Tribbles in stardate 4510 to double?
5ce609972fa70dbdcad9f4fb623b73ba,12,26-30,Male,High School or Less,Yes,Prolific,9,Q0,ewok,dataset1,log2,There's about 3 times more creatures in 40 ABY compared to 30,,,,,,"Between 30 and 40 ABY, how does the population of Ewoks change?"
5ce609972fa70dbdcad9f4fb623b73ba,12,26-30,Male,High School or Less,Yes,Prolific,10,QI2,ewok,dataset1,log2,10,10.68524351,-0.685243508,0.685243508,,,How many times more Ewoks are there in 40 ABY than in 20 ABY?
5ce609972fa70dbdcad9f4fb623b73ba,12,26-30,Male,High School or Less,Yes,Prolific,11,QI1,ewok,dataset1,log2,14784,14363.34135,420.658652,420.658652,,,"From 20 ABY to 40 ABY, the population increases by ____ Ewoks."
5ce609972fa70dbdcad9f4fb623b73ba,12,26-30,Male,High School or Less,Yes,Prolific,12,QE2,ewok,dataset1,log2,24,28.44947006,-4.449470062,4.449470062,,,"In what ABY does the population of Ewoks reach 4,000?"
5ce609972fa70dbdcad9f4fb623b73ba,12,26-30,Male,High School or Less,Yes,Prolific,13,QE1,ewok,dataset1,log2,465,481.6152,-16.61519996,16.61519996,,,What is the population of Ewoks in 10 ABY?
5ce609972fa70dbdcad9f4fb623b73ba,12,26-30,Male,High School or Less,Yes,Prolific,14,QI3,ewok,dataset1,log2,4.5,6.245447942,-1.745447942,1.745447942,,,How long does it take for the population of Ewoks in 10 ABY to double?
110c1aa8f2cf7f715f3b007c13b3e4b4,12,19-25,Male,Undergraduate Degree,Yes,Prolific,2,Q0,ewok,dataset1,log2,It approximately triples,,,,,,"Between 30 and 40 ABY, how does the population of Ewoks change?"
110c1aa8f2cf7f715f3b007c13b3e4b4,12,19-25,Male,Undergraduate Degree,Yes,Prolific,3,QE2,ewok,dataset1,log2,27,28.44947006,-1.449470062,1.449470062,,,"In what ABY does the population of Ewoks reach 4,000?"
110c1aa8f2cf7f715f3b007c13b3e4b4,12,19-25,Male,Undergraduate Degree,Yes,Prolific,4,QE1,ewok,dataset1,log2,500,481.6152,18.38480004,18.38480004,,,What is the population of Ewoks in 10 ABY?
110c1aa8f2cf7f715f3b007c13b3e4b4,12,19-25,Male,Undergraduate Degree,Yes,Prolific,5,QI1,ewok,dataset1,log2,14900,14363.34135,536.658652,536.658652,,,"From 20 ABY to 40 ABY, the population increases by ____ Ewoks."
110c1aa8f2cf7f715f3b007c13b3e4b4,12,19-25,Male,Undergraduate Degree,Yes,Prolific,6,QI2,ewok,dataset1,log2,12.6,10.68524351,1.914756492,1.914756492,,,How many times more Ewoks are there in 40 ABY than in 20 ABY?
110c1aa8f2cf7f715f3b007c13b3e4b4,12,19-25,Male,Undergraduate Degree,Yes,Prolific,7,QI3,ewok,dataset1,log2,6,6.245447942,-0.245447942,0.245447942,,,How long does it take for the population of Ewoks in 10 ABY to double?
110c1aa8f2cf7f715f3b007c13b3e4b4,12,19-25,Male,Undergraduate Degree,Yes,Prolific,9,Q0,tribble,dataset2,linear,It triples,,,,,,"Between stardates 4530 and 4540, how does the population of Tribbles change?"
110c1aa8f2cf7f715f3b007c13b3e4b4,12,19-25,Male,Undergraduate Degree,Yes,Prolific,10,QE1,tribble,dataset2,linear,500,481.6152,18.38480004,18.38480004,,,What is the population of Tribbles in stardate 4510?
110c1aa8f2cf7f715f3b007c13b3e4b4,12,19-25,Male,Undergraduate Degree,Yes,Prolific,11,QE2,tribble,dataset2,linear,27,28.44947006,-1.449470062,1.449470062,,,"In what stardate does the population of Tribbles reach 4,000?"
110c1aa8f2cf7f715f3b007c13b3e4b4,12,19-25,Male,Undergraduate Degree,Yes,Prolific,12,QI3,tribble,dataset2,linear,7,6.245447942,0.754552058,0.754552058,,,How long does it take for the population of Tribbles in stardate 4510 to double?
110c1aa8f2cf7f715f3b007c13b3e4b4,12,19-25,Male,Undergraduate Degree,Yes,Prolific,13,QI2,tribble,dataset2,linear,8.5,10.68524351,-2.185243508,2.185243508,,,How many times more Tribbles are there in 4540 than in 4520?
110c1aa8f2cf7f715f3b007c13b3e4b4,12,19-25,Male,Undergraduate Degree,Yes,Prolific,14,QI1,tribble,dataset2,linear,15000,14363.34135,636.658652,636.658652,,,"From 4520 to 4540, the population increases by ____ Tribbles."
4167f444dbcb9b3cf0d6f97044a7f42b,12,19-25,Male,High School or Less,Yes,Prolific,2,Q0,tribble,dataset2,linear,increased by 3000 give or take,,,,,,"Between stardates 4530 and 4540, how does the population of Tribbles change?"
4167f444dbcb9b3cf0d6f97044a7f42b,12,19-25,Male,High School or Less,Yes,Prolific,3,QI3,tribble,dataset2,linear,4,6.245447942,-2.245447942,2.245447942,,,How long does it take for the population of Tribbles in stardate 4510 to double?
4167f444dbcb9b3cf0d6f97044a7f42b,12,19-25,Male,High School or Less,Yes,Prolific,4,QI1,tribble,dataset2,linear,18500,14363.34135,4136.658652,4136.658652,,,"From 4520 to 4540, the population increases by ____ Tribbles."
4167f444dbcb9b3cf0d6f97044a7f42b,12,19-25,Male,High School or Less,Yes,Prolific,5,QI2,tribble,dataset2,linear,88,10.68524351,77.31475649,77.31475649,43 / 0.5=86,,How many times more Tribbles are there in 4540 than in 4520?
4167f444dbcb9b3cf0d6f97044a7f42b,12,19-25,Male,High School or Less,Yes,Prolific,6,QE2,tribble,dataset2,linear,27,28.44947006,-1.449470062,1.449470062,,,"In what stardate does the population of Tribbles reach 4,000?"
4167f444dbcb9b3cf0d6f97044a7f42b,12,19-25,Male,High School or Less,Yes,Prolific,7,QE1,tribble,dataset2,linear,100,481.6152,-381.6152,381.6152,,,What is the population of Tribbles in stardate 4510?
4167f444dbcb9b3cf0d6f97044a7f42b,12,19-25,Male,High School or Less,Yes,Prolific,9,Q0,ewok,dataset1,log2,"increases around 3,7x",,,,,,"Between 30 and 40 ABY, how does the population of Ewoks change?"
4167f444dbcb9b3cf0d6f97044a7f42b,12,19-25,Male,High School or Less,Yes,Prolific,10,QI1,ewok,dataset1,log2,15000,14363.34135,636.658652,636.658652,16500-1600=14900,,"From 20 ABY to 40 ABY, the population increases by ____ Ewoks."
4167f444dbcb9b3cf0d6f97044a7f42b,12,19-25,Male,High School or Less,Yes,Prolific,11,QE1,ewok,dataset1,log2,400,481.6152,-81.61519996,81.61519996,,,What is the population of Ewoks in 10 ABY?
4167f444dbcb9b3cf0d6f97044a7f42b,12,19-25,Male,High School or Less,Yes,Prolific,12,QE2,ewok,dataset1,log2,24,28.44947006,-4.449470062,4.449470062,,,"In what ABY does the population of Ewoks reach 4,000?"
4167f444dbcb9b3cf0d6f97044a7f42b,12,19-25,Male,High School or Less,Yes,Prolific,13,QI2,ewok,dataset1,log2,10,10.68524351,-0.685243508,0.685243508,,,How many times more Ewoks are there in 40 ABY than in 20 ABY?
4167f444dbcb9b3cf0d6f97044a7f42b,12,19-25,Male,High School or Less,Yes,Prolific,14,QI3,ewok,dataset1,log2,4,6.245447942,-2.245447942,2.245447942,,,How long does it take for the population of Ewoks in 10 ABY to double?
78f0a77edeb75f24fc87567b444c152a,12,,Female,Graduate Degree,Yes,Prolific,2,Q0,tribble,dataset1,linear,10 times more,,,,,,"Between stardates 4530 and 4540, how does the population of Tribbles change?"
78f0a77edeb75f24fc87567b444c152a,12,,Female,Graduate Degree,Yes,Prolific,3,QI2,tribble,dataset1,linear,15500,10.68524351,15489.31476,15489.31476,17000 -1500=15500,,How many times more Tribbles are there in 4540 than in 4520?
78f0a77edeb75f24fc87567b444c152a,12,,Female,Graduate Degree,Yes,Prolific,4,QE2,tribble,dataset1,linear,24,28.44947006,-4.449470062,4.449470062,,,"In what stardate does the population of Tribbles reach 4,000?"
78f0a77edeb75f24fc87567b444c152a,12,,Female,Graduate Degree,Yes,Prolific,5,QE1,tribble,dataset1,linear,0.1,481.6152,-481.5152,481.5152,,,What is the population of Tribbles in stardate 4510?
78f0a77edeb75f24fc87567b444c152a,12,,Female,Graduate Degree,Yes,Prolific,6,QI3,tribble,dataset1,linear,1,6.245447942,-5.245447942,5.245447942,,,How long does it take for the population of Tribbles in stardate 4510 to double?
78f0a77edeb75f24fc87567b444c152a,12,,Female,Graduate Degree,Yes,Prolific,7,QI1,tribble,dataset1,linear,34,14363.34135,-14329.34135,14329.34135,,,"From 4520 to 4540, the population increases by ____ Tribbles."
78f0a77edeb75f24fc87567b444c152a,12,,Female,Graduate Degree,Yes,Prolific,9,Q0,ewok,dataset2,log2,triples,,,,,,"Between 30 and 40 ABY, how does the population of Ewoks change?"
78f0a77edeb75f24fc87567b444c152a,12,,Female,Graduate Degree,Yes,Prolific,10,QE2,ewok,dataset2,log2,27,28.44947006,-1.449470062,1.449470062,,,"In what ABY does the population of Ewoks reach 4,000?"
78f0a77edeb75f24fc87567b444c152a,12,,Female,Graduate Degree,Yes,Prolific,11,QI3,ewok,dataset2,log2,6,6.245447942,-0.245447942,0.245447942,,,How long does it take for the population of Ewoks in 10 ABY to double?
78f0a77edeb75f24fc87567b444c152a,12,,Female,Graduate Degree,Yes,Prolific,12,QI2,ewok,dataset2,log2,25,10.68524351,14.31475649,14.31475649,,,How many times more Ewoks are there in 40 ABY than in 20 ABY?
78f0a77edeb75f24fc87567b444c152a,12,,Female,Graduate Degree,Yes,Prolific,13,QE1,ewok,dataset2,log2,450,481.6152,-31.61519996,31.61519996,,,What is the population of Ewoks in 10 ABY?
78f0a77edeb75f24fc87567b444c152a,12,,Female,Graduate Degree,Yes,Prolific,14,QI1,ewok,dataset2,log2,25,14363.34135,-14338.34135,14338.34135,,,"From 20 ABY to 40 ABY, the population increases by ____ Ewoks."
541291b6a4cfdeffc0a35d03eb1d2833,12,19-25,Male,Some Undergraduate Courses,Yes,Prolific,2,Q0,tribble,dataset2,log2,it more than triples: from about 7000 to 24000,,,,,,"Between stardates 4530 and 4540, how does the population of Tribbles change?"
541291b6a4cfdeffc0a35d03eb1d2833,12,19-25,Male,Some Undergraduate Courses,Yes,Prolific,3,QI3,tribble,dataset2,log2,5,6.245447942,-1.245447942,1.245447942,,,How long does it take for the population of Tribbles in stardate 4510 to double?
541291b6a4cfdeffc0a35d03eb1d2833,12,19-25,Male,Some Undergraduate Courses,Yes,Prolific,4,QI2,tribble,dataset2,log2,16,10.68524351,5.314756492,5.314756492,,,How many times more Tribbles are there in 4540 than in 4520?
541291b6a4cfdeffc0a35d03eb1d2833,12,19-25,Male,Some Undergraduate Courses,Yes,Prolific,5,QE2,tribble,dataset2,log2,27,28.44947006,-1.449470062,1.449470062,,,"In what stardate does the population of Tribbles reach 4,000?"
541291b6a4cfdeffc0a35d03eb1d2833,12,19-25,Male,Some Undergraduate Courses,Yes,Prolific,6,QE1,tribble,dataset2,log2,500,481.6152,18.38480004,18.38480004,,,What is the population of Tribbles in stardate 4510?
541291b6a4cfdeffc0a35d03eb1d2833,12,19-25,Male,Some Undergraduate Courses,Yes,Prolific,7,QI1,tribble,dataset2,log2,15360,14363.34135,996.658652,996.658652,16384-1024=15360,,"From 4520 to 4540, the population increases by ____ Tribbles."
541291b6a4cfdeffc0a35d03eb1d2833,12,19-25,Male,Some Undergraduate Courses,Yes,Prolific,9,Q0,ewok,dataset1,linear,almost quadruples,,,,,,"Between 30 and 40 ABY, how does the population of Ewoks change?"
541291b6a4cfdeffc0a35d03eb1d2833,12,19-25,Male,Some Undergraduate Courses,Yes,Prolific,10,QE2,ewok,dataset1,linear,24,28.44947006,-4.449470062,4.449470062,,,"In what ABY does the population of Ewoks reach 4,000?"
541291b6a4cfdeffc0a35d03eb1d2833,12,19-25,Male,Some Undergraduate Courses,Yes,Prolific,11,QI2,ewok,dataset1,linear,20,10.68524351,9.314756492,9.314756492,,,How many times more Ewoks are there in 40 ABY than in 20 ABY?
541291b6a4cfdeffc0a35d03eb1d2833,12,19-25,Male,Some Undergraduate Courses,Yes,Prolific,12,QI1,ewok,dataset1,linear,19000,14363.34135,4636.658652,4636.658652,,,"From 20 ABY to 40 ABY, the population increases by ____ Ewoks."
541291b6a4cfdeffc0a35d03eb1d2833,12,19-25,Male,Some Undergraduate Courses,Yes,Prolific,13,QE1,ewok,dataset1,linear,500,481.6152,18.38480004,18.38480004,,,What is the population of Ewoks in 10 ABY?
541291b6a4cfdeffc0a35d03eb1d2833,12,19-25,Male,Some Undergraduate Courses,Yes,Prolific,14,QI3,ewok,dataset1,linear,5,6.245447942,-1.245447942,1.245447942,,,How long does it take for the population of Ewoks in 10 ABY to double?
85c5d4e6226293f262c22bda603f2741,12,51-55,Male,Undergraduate Degree,Yes,Prolific,2,Q0,ewok,dataset2,linear,crece mucho de forma discontinua,,,,,,"Between 30 and 40 ABY, how does the population of Ewoks change?"
85c5d4e6226293f262c22bda603f2741,12,51-55,Male,Undergraduate Degree,Yes,Prolific,3,QI3,ewok,dataset2,linear,10,6.245447942,3.754552058,3.754552058,,,How long does it take for the population of Ewoks in 10 ABY to double?
85c5d4e6226293f262c22bda603f2741,12,51-55,Male,Undergraduate Degree,Yes,Prolific,4,QE2,ewok,dataset2,linear,25,28.44947006,-3.449470062,3.449470062,,,"In what ABY does the population of Ewoks reach 4,000?"
85c5d4e6226293f262c22bda603f2741,12,51-55,Male,Undergraduate Degree,Yes,Prolific,5,QI1,ewok,dataset2,linear,15000,14363.34135,636.658652,636.658652,,,"From 20 ABY to 40 ABY, the population increases by ____ Ewoks."
85c5d4e6226293f262c22bda603f2741,12,51-55,Male,Undergraduate Degree,Yes,Prolific,6,QE1,ewok,dataset2,linear,1000,481.6152,518.3848,518.3848,,,What is the population of Ewoks in 10 ABY?
85c5d4e6226293f262c22bda603f2741,12,51-55,Male,Undergraduate Degree,Yes,Prolific,7,QI2,ewok,dataset2,linear,18,10.68524351,7.314756492,7.314756492,,,How many times more Ewoks are there in 40 ABY than in 20 ABY?
85c5d4e6226293f262c22bda603f2741,12,51-55,Male,Undergraduate Degree,Yes,Prolific,9,Q0,tribble,dataset1,log2,9000,,,,,,"Between stardates 4530 and 4540, how does the population of Tribbles change?"
85c5d4e6226293f262c22bda603f2741,12,51-55,Male,Undergraduate Degree,Yes,Prolific,10,QI3,tribble,dataset1,log2,5,6.245447942,-1.245447942,1.245447942,,,How long does it take for the population of Tribbles in stardate 4510 to double?
85c5d4e6226293f262c22bda603f2741,12,51-55,Male,Undergraduate Degree,Yes,Prolific,11,QI1,tribble,dataset1,log2,17000,14363.34135,2636.658652,2636.658652,,,"From 4520 to 4540, the population increases by ____ Tribbles."
85c5d4e6226293f262c22bda603f2741,12,51-55,Male,Undergraduate Degree,Yes,Prolific,12,QE1,tribble,dataset1,log2,600,481.6152,118.3848,118.3848,,,What is the population of Tribbles in stardate 4510?
85c5d4e6226293f262c22bda603f2741,12,51-55,Male,Undergraduate Degree,Yes,Prolific,13,QI2,tribble,dataset1,log2,12,10.68524351,1.314756492,1.314756492,,,How many times more Tribbles are there in 4540 than in 4520?
85c5d4e6226293f262c22bda603f2741,12,51-55,Male,Undergraduate Degree,Yes,Prolific,14,QE2,tribble,dataset1,log2,25,28.44947006,-3.449470062,3.449470062,,,"In what stardate does the population of Tribbles reach 4,000?"
9e349d554390cb8e86f2504554757ab0,12,19-25,Female,Undergraduate Degree,Yes,Prolific,2,Q0,tribble,dataset1,linear,grew  by approximately 12 400,,,,,,"Between stardates 4530 and 4540, how does the population of Tribbles change?"
9e349d554390cb8e86f2504554757ab0,12,19-25,Female,Undergraduate Degree,Yes,Prolific,3,QI2,tribble,dataset1,linear,11.6,10.68524351,0.914756492,0.914756492,,"4520 there were about 1500
4540 there were about 17 400",How many times more Tribbles are there in 4540 than in 4520?
9e349d554390cb8e86f2504554757ab0,12,19-25,Female,Undergraduate Degree,Yes,Prolific,4,QE1,tribble,dataset1,linear,100,481.6152,-381.6152,381.6152,,about 0.1 = 100,What is the population of Tribbles in stardate 4510?
9e349d554390cb8e86f2504554757ab0,12,19-25,Female,Undergraduate Degree,Yes,Prolific,5,QI1,tribble,dataset1,linear,15900,14363.34135,1536.658652,1536.658652,,"4520 the population was about  1500
4540 the population was about 17400","From 4520 to 4540, the population increases by ____ Tribbles."
9e349d554390cb8e86f2504554757ab0,12,19-25,Female,Undergraduate Degree,Yes,Prolific,6,QE2,tribble,dataset1,linear,24,28.44947006,-4.449470062,4.449470062,,,"In what stardate does the population of Tribbles reach 4,000?"
