"participant_id","NQs","age","gender","academic_study","computer_mouse","recruitment","order","q_id","qtext","creature","dataset","scale","response","true_value","deviation","abs_deviation","closest_pt_value","closest_pt_deviation","closest_pt_abs_deviation","showed_work","showed_work_n","calculation","scratchpad","pop20_est","pop40_est","anchored","logic","work_notes"
"9148a09851f4618c8769333287a85239",12,"19-25","Male","High School or Less","Yes","Prolific",2,"Q0","Between 30 and 40 ABY, how does the population of Ewoks change?","ewok","dataset1","log2","increased by 11500",,,,,,,0,5,,,,,,,
"9148a09851f4618c8769333287a85239",12,"19-25","Male","High School or Less","Yes","Prolific",3,"QI2","How many times more Ewoks are there in 40 ABY than in 20 ABY?","ewok","dataset1","log2","10",10.68524351,-0.685243508,0.685243508,11.15,-1.15,1.15,1,5,"17000/1700=10","20 ~ 1700
40 ~ 17000",1700,17000,,"correct",
"9148a09851f4618c8769333287a85239",12,"19-25","Male","High School or Less","Yes","Prolific",4,"QI1","From 20 ABY to 40 ABY, the population increases by ____ Ewoks.","ewok","dataset1","log2","15300",14363.34135,936.658652,936.658652,15517.75,-217.75,217.75,1,5,"17000-1700=15300","1700
17000",1700,17000,"base tens","correct","estimated between grid lines"
"9148a09851f4618c8769333287a85239",12,"19-25","Male","High School or Less","Yes","Prolific",5,"QE1","What is the population of Ewoks in 10 ABY?","ewok","dataset1","log2","410",481.6152,-71.61519996,71.61519996,445.4833,-35.4833,35.4833,0,5,,,,,,,
"9148a09851f4618c8769333287a85239",12,"19-25","Male","High School or Less","Yes","Prolific",6,"QI3","How long does it take for the population of Ewoks in 10 ABY to double?","ewok","dataset1","log2","4",6.245447942,-2.245447942,2.245447942,4,0,0,1,5,,"420 
420*2=840 ~ 14",,,,,
"9148a09851f4618c8769333287a85239",12,"19-25","Male","High School or Less","Yes","Prolific",7,"QE2","In what ABY does the population of Ewoks reach 4,000?","ewok","dataset1","log2","24",28.44947006,-4.449470062,4.449470062,24,0,0,0,5,,,,,,,
"9148a09851f4618c8769333287a85239",12,"19-25","Male","High School or Less","Yes","Prolific",9,"Q0","Between stardates 4530 and 4540, how does the population of Tribbles change?","tribble","dataset2","linear","Tribbles population increased by about 17000",,,,,,,0,5,,,,,,,
"9148a09851f4618c8769333287a85239",12,"19-25","Male","High School or Less","Yes","Prolific",10,"QI3","How long does it take for the population of Tribbles in stardate 4510 to double?","tribble","dataset2","linear","1",6.245447942,-5.245447942,5.245447942,6,-5,5,0,5,,,,,,,
"9148a09851f4618c8769333287a85239",12,"19-25","Male","High School or Less","Yes","Prolific",11,"QI1","From 4520 to 4540, the population increases by ____ Tribbles.","tribble","dataset2","linear","22500",14363.34135,8136.658652,8136.658652,22897.43,-397.43,397.43,1,5,"24000-1500=22500","4520 ~1500
4540 ~24000",1500,24000,"base tens","correct","estimated between grid lines"
"9148a09851f4618c8769333287a85239",12,"19-25","Male","High School or Less","Yes","Prolific",12,"QI2","How many times more Tribbles are there in 4540 than in 4520?","tribble","dataset2","linear","16",10.68524351,5.314756492,5.314756492,18.76,-2.76,2.76,1,5,"24000/1500=16","4520 ~ 1500
4540 ~ 24000",1500,24000,,"correct",
"9148a09851f4618c8769333287a85239",12,"19-25","Male","High School or Less","Yes","Prolific",13,"QE2","In what stardate does the population of Tribbles reach 4,000?","tribble","dataset2","linear","27",28.44947006,-1.449470062,1.449470062,27,0,0,0,5,,,,,,,
"9148a09851f4618c8769333287a85239",12,"19-25","Male","High School or Less","Yes","Prolific",14,"QE1","What is the population of Tribbles in stardate 4510?","tribble","dataset2","linear","600",481.6152,118.3848,118.3848,466.8964,133.1036,133.1036,0,5,,,,,,,
"6127b669adcf4df35b9f41096b88626f",12,"36-40","Female","Graduate Degree","Yes","Prolific",2,"Q0","Between 30 and 40 ABY, how does the population of Ewoks change?","ewok","dataset1","log2","8192",,,,,,,0,0,,,,,,,
"6127b669adcf4df35b9f41096b88626f",12,"36-40","Female","Graduate Degree","Yes","Prolific",3,"QI2","How many times more Ewoks are there in 40 ABY than in 20 ABY?","ewok","dataset1","log2","16",10.68524351,5.314756492,5.314756492,11.15,4.85,4.85,0,0,,,,,,,
"6127b669adcf4df35b9f41096b88626f",12,"36-40","Female","Graduate Degree","Yes","Prolific",4,"QE2","In what ABY does the population of Ewoks reach 4,000?","ewok","dataset1","log2","24",28.44947006,-4.449470062,4.449470062,24,0,0,0,0,,,,,,,
"6127b669adcf4df35b9f41096b88626f",12,"36-40","Female","Graduate Degree","Yes","Prolific",5,"QI3","How long does it take for the population of Ewoks in 10 ABY to double?","ewok","dataset1","log2","128",6.245447942,121.7545521,121.7545521,4,124,124,0,0,,,,,,,
"6127b669adcf4df35b9f41096b88626f",12,"36-40","Female","Graduate Degree","Yes","Prolific",6,"QE1","What is the population of Ewoks in 10 ABY?","ewok","dataset1","log2","28",481.6152,-453.6152,453.6152,445.4833,-417.4833,417.4833,0,0,,,,,,,
"6127b669adcf4df35b9f41096b88626f",12,"36-40","Female","Graduate Degree","Yes","Prolific",7,"QI1","From 20 ABY to 40 ABY, the population increases by ____ Ewoks.","ewok","dataset1","log2","15.36",14363.34135,-14347.98135,14347.98135,15517.75,-15502.39,15502.39,0,0,,,,,,,
"6127b669adcf4df35b9f41096b88626f",12,"36-40","Female","Graduate Degree","Yes","Prolific",9,"Q0","Between stardates 4530 and 4540, how does the population of Tribbles change?","tribble","dataset2","linear","20000",,,,,,,0,0,,,,,,,
"6127b669adcf4df35b9f41096b88626f",12,"36-40","Female","Graduate Degree","Yes","Prolific",10,"QI1","From 4520 to 4540, the population increases by ____ Tribbles.","tribble","dataset2","linear","24",14363.34135,-14339.34135,14339.34135,22897.43,-22873.43,22873.43,0,0,,,,,,,
"6127b669adcf4df35b9f41096b88626f",12,"36-40","Female","Graduate Degree","Yes","Prolific",11,"QI2","How many times more Tribbles are there in 4540 than in 4520?","tribble","dataset2","linear","5",10.68524351,-5.685243508,5.685243508,18.76,-13.76,13.76,0,0,,,,,,,
"6127b669adcf4df35b9f41096b88626f",12,"36-40","Female","Graduate Degree","Yes","Prolific",12,"QI3","How long does it take for the population of Tribbles in stardate 4510 to double?","tribble","dataset2","linear","26",6.245447942,19.75455206,19.75455206,6,20,20,0,0,,,,,,,
"6127b669adcf4df35b9f41096b88626f",12,"36-40","Female","Graduate Degree","Yes","Prolific",13,"QE2","In what stardate does the population of Tribbles reach 4,000?","tribble","dataset2","linear","27",28.44947006,-1.449470062,1.449470062,27,0,0,0,0,,,,,,,
"6127b669adcf4df35b9f41096b88626f",12,"36-40","Female","Graduate Degree","Yes","Prolific",14,"QE1","What is the population of Tribbles in stardate 4510?","tribble","dataset2","linear","1000",481.6152,518.3848,518.3848,466.8964,533.1036,533.1036,0,0,,,,,,,
"907b1547f0ea4ca90f33b3f5f0ea1cfc",12,"19-25","Female","Graduate Degree","Yes","Prolific",2,"Q0","Between 30 and 40 ABY, how does the population of Ewoks change?","ewok","dataset1","linear","It moved from 5000 to 15000",,,,,,,0,1,,,,,,,
"907b1547f0ea4ca90f33b3f5f0ea1cfc",12,"19-25","Female","Graduate Degree","Yes","Prolific",3,"QI3","How long does it take for the population of Ewoks in 10 ABY to double?","ewok","dataset1","linear","20",6.245447942,13.75455206,13.75455206,4,16,16,0,1,,,,,,,
"907b1547f0ea4ca90f33b3f5f0ea1cfc",12,"19-25","Female","Graduate Degree","Yes","Prolific",4,"QE1","What is the population of Ewoks in 10 ABY?","ewok","dataset1","linear","2000",481.6152,1518.3848,1518.3848,445.4833,1554.5167,1554.5167,0,1,,,,,,,
"907b1547f0ea4ca90f33b3f5f0ea1cfc",12,"19-25","Female","Graduate Degree","Yes","Prolific",5,"QI2","How many times more Ewoks are there in 40 ABY than in 20 ABY?","ewok","dataset1","linear","7.5",10.68524351,-3.185243508,3.185243508,11.15,-3.65,3.65,0,1,,,,,,,
"907b1547f0ea4ca90f33b3f5f0ea1cfc",12,"19-25","Female","Graduate Degree","Yes","Prolific",6,"QE2","In what ABY does the population of Ewoks reach 4,000?","ewok","dataset1","linear","25",28.44947006,-3.449470062,3.449470062,24,1,1,0,1,,,,,,,
"907b1547f0ea4ca90f33b3f5f0ea1cfc",12,"19-25","Female","Graduate Degree","Yes","Prolific",7,"QI1","From 20 ABY to 40 ABY, the population increases by ____ Ewoks.","ewok","dataset1","linear","14000",14363.34135,-363.341348,363.341348,15517.75,-1517.75,1517.75,0,1,,,,,,,
"907b1547f0ea4ca90f33b3f5f0ea1cfc",12,"19-25","Female","Graduate Degree","Yes","Prolific",9,"Q0","Between stardates 4530 and 4540, how does the population of Tribbles change?","tribble","dataset2","log2","It went from 4096 to 16384 (it quadrupled)",,,,,,,0,1,,,,,,,
"907b1547f0ea4ca90f33b3f5f0ea1cfc",12,"19-25","Female","Graduate Degree","Yes","Prolific",10,"QI3","How long does it take for the population of Tribbles in stardate 4510 to double?","tribble","dataset2","log2","5",6.245447942,-1.245447942,1.245447942,6,-1,1,0,1,,,,,,,
"907b1547f0ea4ca90f33b3f5f0ea1cfc",12,"19-25","Female","Graduate Degree","Yes","Prolific",11,"QE2","In what stardate does the population of Tribbles reach 4,000?","tribble","dataset2","log2","30",28.44947006,1.550529938,1.550529938,27,3,3,0,1,,,,,,,
"907b1547f0ea4ca90f33b3f5f0ea1cfc",12,"19-25","Female","Graduate Degree","Yes","Prolific",12,"QE1","What is the population of Tribbles in stardate 4510?","tribble","dataset2","log2","512",481.6152,30.38480004,30.38480004,466.8964,45.1036,45.1036,0,1,,,,,,,
"907b1547f0ea4ca90f33b3f5f0ea1cfc",12,"19-25","Female","Graduate Degree","Yes","Prolific",13,"QI1","From 4520 to 4540, the population increases by ____ Tribbles.","tribble","dataset2","log2","15360",14363.34135,996.658652,996.658652,22897.43,-7537.43,7537.43,1,1,"16384 - 1024=15360",,1024,16384,"log grid lines","correct",
"907b1547f0ea4ca90f33b3f5f0ea1cfc",12,"19-25","Female","Graduate Degree","Yes","Prolific",14,"QI2","How many times more Tribbles are there in 4540 than in 4520?","tribble","dataset2","log2","16",10.68524351,5.314756492,5.314756492,18.76,-2.76,2.76,0,1,,,,,,,
"dd914b9d74480978ef9adf6d493a2589",12,"36-40","Male","Graduate Degree","Yes","Prolific",2,"Q0","Between stardates 4530 and 4540, how does the population of Tribbles change?","tribble","dataset2","linear","The population has tripled.",,,,,,,0,0,,,,,,,
"dd914b9d74480978ef9adf6d493a2589",12,"36-40","Male","Graduate Degree","Yes","Prolific",3,"QI1","From 4520 to 4540, the population increases by ____ Tribbles.","tribble","dataset2","linear","14000",14363.34135,-363.341348,363.341348,22897.43,-8897.43,8897.43,0,0,,,,,,,
"dd914b9d74480978ef9adf6d493a2589",12,"36-40","Male","Graduate Degree","Yes","Prolific",4,"QI2","How many times more Tribbles are there in 4540 than in 4520?","tribble","dataset2","linear","15",10.68524351,4.314756492,4.314756492,18.76,-3.76,3.76,0,0,,,,,,,
"dd914b9d74480978ef9adf6d493a2589",12,"36-40","Male","Graduate Degree","Yes","Prolific",5,"QI3","How long does it take for the population of Tribbles in stardate 4510 to double?","tribble","dataset2","linear","7",6.245447942,0.754552058,0.754552058,6,1,1,0,0,,,,,,,
"dd914b9d74480978ef9adf6d493a2589",12,"36-40","Male","Graduate Degree","Yes","Prolific",6,"QE2","In what stardate does the population of Tribbles reach 4,000?","tribble","dataset2","linear","27",28.44947006,-1.449470062,1.449470062,27,0,0,0,0,,,,,,,
"dd914b9d74480978ef9adf6d493a2589",12,"36-40","Male","Graduate Degree","Yes","Prolific",7,"QE1","What is the population of Tribbles in stardate 4510?","tribble","dataset2","linear","500",481.6152,18.38480004,18.38480004,466.8964,33.1036,33.1036,0,0,,,,,,,
"dd914b9d74480978ef9adf6d493a2589",12,"36-40","Male","Graduate Degree","Yes","Prolific",9,"Q0","Between 30 and 40 ABY, how does the population of Ewoks change?","ewok","dataset1","log2","Multiplied by 2.8",,,,,,,0,0,,,,,,,
"dd914b9d74480978ef9adf6d493a2589",12,"36-40","Male","Graduate Degree","Yes","Prolific",10,"QE1","What is the population of Ewoks in 10 ABY?","ewok","dataset1","log2","500",481.6152,18.38480004,18.38480004,445.4833,54.5167,54.5167,0,0,,,,,,,
"dd914b9d74480978ef9adf6d493a2589",12,"36-40","Male","Graduate Degree","Yes","Prolific",11,"QI3","How long does it take for the population of Ewoks in 10 ABY to double?","ewok","dataset1","log2","10",6.245447942,3.754552058,3.754552058,4,6,6,0,0,,,,,,,
"dd914b9d74480978ef9adf6d493a2589",12,"36-40","Male","Graduate Degree","Yes","Prolific",12,"QI2","How many times more Ewoks are there in 40 ABY than in 20 ABY?","ewok","dataset1","log2","11",10.68524351,0.314756492,0.314756492,11.15,-0.15,0.15,0,0,,,,,,,
"dd914b9d74480978ef9adf6d493a2589",12,"36-40","Male","Graduate Degree","Yes","Prolific",13,"QE2","In what ABY does the population of Ewoks reach 4,000?","ewok","dataset1","log2","27",28.44947006,-1.449470062,1.449470062,24,3,3,0,0,,,,,,,
"dd914b9d74480978ef9adf6d493a2589",12,"36-40","Male","Graduate Degree","Yes","Prolific",14,"QI1","From 20 ABY to 40 ABY, the population increases by ____ Ewoks.","ewok","dataset1","log2","15000",14363.34135,636.658652,636.658652,15517.75,-517.75,517.75,0,0,,,,,,,
"4285d7fe9eb296e55441482d88372ca1",12,"26-30","Female","Undergraduate Degree","Yes","Prolific",2,"Q0","Between 30 and 40 ABY, how does the population of Ewoks change?","ewok","dataset2","linear","16500",,,,,,,0,0,,,,,,,
"4285d7fe9eb296e55441482d88372ca1",12,"26-30","Female","Undergraduate Degree","Yes","Prolific",3,"QE2","In what ABY does the population of Ewoks reach 4,000?","ewok","dataset2","linear","27",28.44947006,-1.449470062,1.449470062,27,0,0,0,0,,,,,,,
"4285d7fe9eb296e55441482d88372ca1",12,"26-30","Female","Undergraduate Degree","Yes","Prolific",4,"QE1","What is the population of Ewoks in 10 ABY?","ewok","dataset2","linear","0",481.6152,-481.6152,481.6152,466.8964,-466.8964,466.8964,0,0,,,,,,,
"4285d7fe9eb296e55441482d88372ca1",12,"26-30","Female","Undergraduate Degree","Yes","Prolific",5,"QI2","How many times more Ewoks are there in 40 ABY than in 20 ABY?","ewok","dataset2","linear","24",10.68524351,13.31475649,13.31475649,18.76,5.24,5.24,0,0,,,,,,,
"4285d7fe9eb296e55441482d88372ca1",12,"26-30","Female","Undergraduate Degree","Yes","Prolific",6,"QI1","From 20 ABY to 40 ABY, the population increases by ____ Ewoks.","ewok","dataset2","linear","23000",14363.34135,8636.658652,8636.658652,22897.43,102.57,102.57,0,0,,,,,,,
"4285d7fe9eb296e55441482d88372ca1",12,"26-30","Female","Undergraduate Degree","Yes","Prolific",7,"QI3","How long does it take for the population of Ewoks in 10 ABY to double?","ewok","dataset2","linear","2",6.245447942,-4.245447942,4.245447942,6,-4,4,0,0,,,,,,,
"4285d7fe9eb296e55441482d88372ca1",12,"26-30","Female","Undergraduate Degree","Yes","Prolific",9,"Q0","Between stardates 4530 and 4540, how does the population of Tribbles change?","tribble","dataset1","log2","increases at a constant rate",,,,,,,0,0,,,,,,,
"4285d7fe9eb296e55441482d88372ca1",12,"26-30","Female","Undergraduate Degree","Yes","Prolific",10,"QI1","From 4520 to 4540, the population increases by ____ Tribbles.","tribble","dataset1","log2","15400",14363.34135,1036.658652,1036.658652,15517.75,-117.75,117.75,0,0,,,,,,,
"4285d7fe9eb296e55441482d88372ca1",12,"26-30","Female","Undergraduate Degree","Yes","Prolific",11,"QE2","In what stardate does the population of Tribbles reach 4,000?","tribble","dataset1","log2","24",28.44947006,-4.449470062,4.449470062,24,0,0,0,0,,,,,,,
"4285d7fe9eb296e55441482d88372ca1",12,"26-30","Female","Undergraduate Degree","Yes","Prolific",12,"QI2","How many times more Tribbles are there in 4540 than in 4520?","tribble","dataset1","log2","10.6",10.68524351,-0.085243508,0.085243508,11.15,-0.550000000000001,0.550000000000001,0,0,,,,,,,
"4285d7fe9eb296e55441482d88372ca1",12,"26-30","Female","Undergraduate Degree","Yes","Prolific",13,"QE1","What is the population of Tribbles in stardate 4510?","tribble","dataset1","log2","480",481.6152,-1.615199956,1.615199956,445.4833,34.5167,34.5167,0,0,,,,,,,
"4285d7fe9eb296e55441482d88372ca1",12,"26-30","Female","Undergraduate Degree","Yes","Prolific",14,"QI3","How long does it take for the population of Tribbles in stardate 4510 to double?","tribble","dataset1","log2","4",6.245447942,-2.245447942,2.245447942,4,0,0,0,0,,,,,,,
"f15ead73193d951f776887e392ec7b9d",12,"19-25","Female","Graduate Degree","Yes","Prolific",2,"Q0","Between stardates 4530 and 4540, how does the population of Tribbles change?","tribble","dataset2","linear","Increased up to 14.000",,,,,,,0,3,,,,,,,
"f15ead73193d951f776887e392ec7b9d",12,"19-25","Female","Graduate Degree","Yes","Prolific",3,"QI3","How long does it take for the population of Tribbles in stardate 4510 to double?","tribble","dataset2","linear","8",6.245447942,1.754552058,1.754552058,6,2,2,0,3,,,,,,,
"f15ead73193d951f776887e392ec7b9d",12,"19-25","Female","Graduate Degree","Yes","Prolific",4,"QI1","From 4520 to 4540, the population increases by ____ Tribbles.","tribble","dataset2","linear","12.5",14363.34135,-14350.84135,14350.84135,22897.43,-22884.93,22884.93,0,3,,,,,,,
"f15ead73193d951f776887e392ec7b9d",12,"19-25","Female","Graduate Degree","Yes","Prolific",5,"QE2","In what stardate does the population of Tribbles reach 4,000?","tribble","dataset2","linear","23",28.44947006,-5.449470062,5.449470062,27,-4,4,0,3,,,,,,,
"f15ead73193d951f776887e392ec7b9d",12,"19-25","Female","Graduate Degree","Yes","Prolific",6,"QI2","How many times more Tribbles are there in 4540 than in 4520?","tribble","dataset2","linear","7.5",10.68524351,-3.185243508,3.185243508,18.76,-11.26,11.26,1,3,"15000/2000=7.5",,2000,15000,,"correct",
"f15ead73193d951f776887e392ec7b9d",12,"19-25","Female","Graduate Degree","Yes","Prolific",7,"QE1","What is the population of Tribbles in stardate 4510?","tribble","dataset2","linear","600",481.6152,118.3848,118.3848,466.8964,133.1036,133.1036,0,3,,,,,,,
"f15ead73193d951f776887e392ec7b9d",12,"19-25","Female","Graduate Degree","Yes","Prolific",9,"Q0","Between 30 and 40 ABY, how does the population of Ewoks change?","ewok","dataset1","log2","Increased",,,,,,,0,3,,,,,,,
"f15ead73193d951f776887e392ec7b9d",12,"19-25","Female","Graduate Degree","Yes","Prolific",10,"QI3","How long does it take for the population of Ewoks in 10 ABY to double?","ewok","dataset1","log2","6",6.245447942,-0.245447942,0.245447942,4,2,2,0,3,,,,,,,
"f15ead73193d951f776887e392ec7b9d",12,"19-25","Female","Graduate Degree","Yes","Prolific",11,"QE2","In what ABY does the population of Ewoks reach 4,000?","ewok","dataset1","log2","28.5",28.44947006,0.050529938,0.050529938,24,4.5,4.5,0,3,,,,,,,
"f15ead73193d951f776887e392ec7b9d",12,"19-25","Female","Graduate Degree","Yes","Prolific",12,"QI2","How many times more Ewoks are there in 40 ABY than in 20 ABY?","ewok","dataset1","log2","13.385620919999999",10.68524351,2.700377407,2.700377407,11.15,2.23562092,2.23562092,1,3,"16384/1224=13.39",,1224,16384,,"correct",
"f15ead73193d951f776887e392ec7b9d",12,"19-25","Female","Graduate Degree","Yes","Prolific",13,"QI1","From 20 ABY to 40 ABY, the population increases by ____ Ewoks.","ewok","dataset1","log2","14848",14363.34135,484.658652,484.658652,15517.75,-669.75,669.75,1,3,"16384-1536=14848",,1536,16384,"log grid lines","correct",
"f15ead73193d951f776887e392ec7b9d",12,"19-25","Female","Graduate Degree","Yes","Prolific",14,"QE1","What is the population of Ewoks in 10 ABY?","ewok","dataset1","log2","512",481.6152,30.38480004,30.38480004,445.4833,66.5167,66.5167,0,3,,,,,,,
"9a98a72161e05f451935f9774715c312",12,"19-25","Female","Some Undergraduate Courses","No","Prolific",2,"Q0","Between stardates 4530 and 4540, how does the population of Tribbles change?","tribble","dataset1","linear","there is just just exactly between those stardates",,,,,,,0,3,,,,,,,
"9a98a72161e05f451935f9774715c312",12,"19-25","Female","Some Undergraduate Courses","No","Prolific",3,"QE1","What is the population of Tribbles in stardate 4510?","tribble","dataset1","linear","100",481.6152,-381.6152,381.6152,445.4833,-345.4833,345.4833,0,3,,,,,,,
"9a98a72161e05f451935f9774715c312",12,"19-25","Female","Some Undergraduate Courses","No","Prolific",4,"QE2","In what stardate does the population of Tribbles reach 4,000?","tribble","dataset1","linear","10",28.44947006,-18.44947006,18.44947006,24,-14,14,0,3,,,,,,,
"9a98a72161e05f451935f9774715c312",12,"19-25","Female","Some Undergraduate Courses","No","Prolific",5,"QI3","How long does it take for the population of Tribbles in stardate 4510 to double?","tribble","dataset1","linear","20",6.245447942,13.75455206,13.75455206,4,16,16,0,3,,,,,,,
"9a98a72161e05f451935f9774715c312",12,"19-25","Female","Some Undergraduate Courses","No","Prolific",6,"QI2","How many times more Tribbles are there in 4540 than in 4520?","tribble","dataset1","linear","8",10.68524351,-2.685243508,2.685243508,11.15,-3.15,3.15,1,3,"5000/2=2500; 20000-15000=5000; 15000+4500=19500","2,250 18,000
",2250,18000,,,
"9a98a72161e05f451935f9774715c312",12,"19-25","Female","Some Undergraduate Courses","No","Prolific",7,"QI1","From 4520 to 4540, the population increases by ____ Tribbles.","tribble","dataset1","linear","15500",14363.34135,1136.658652,1136.658652,15517.75,-17.75,17.75,1,3,"18000-2500=15500",,2500,18000,"base tens","correct","estimated between grid lines"
"9a98a72161e05f451935f9774715c312",12,"19-25","Female","Some Undergraduate Courses","No","Prolific",9,"Q0","Between 30 and 40 ABY, how does the population of Ewoks change?","ewok","dataset2","log2","it increases",,,,,,,0,3,,,,,,,
"9a98a72161e05f451935f9774715c312",12,"19-25","Female","Some Undergraduate Courses","No","Prolific",10,"QI2","How many times more Ewoks are there in 40 ABY than in 20 ABY?","ewok","dataset2","log2","16",10.68524351,5.314756492,5.314756492,18.76,-2.76,2.76,1,3,"2048-1024=1024",,,,,"incorrect",
"9a98a72161e05f451935f9774715c312",12,"19-25","Female","Some Undergraduate Courses","No","Prolific",11,"QE2","In what ABY does the population of Ewoks reach 4,000?","ewok","dataset2","log2","27",28.44947006,-1.449470062,1.449470062,27,0,0,0,3,,,,,,,
"9a98a72161e05f451935f9774715c312",12,"19-25","Female","Some Undergraduate Courses","No","Prolific",12,"QI1","From 20 ABY to 40 ABY, the population increases by ____ Ewoks.","ewok","dataset2","log2","15360",14363.34135,996.658652,996.658652,22897.43,-7537.43,7537.43,0,3,,,,,,,
"9a98a72161e05f451935f9774715c312",12,"19-25","Female","Some Undergraduate Courses","No","Prolific",13,"QI3","How long does it take for the population of Ewoks in 10 ABY to double?","ewok","dataset2","log2","6",6.245447942,-0.245447942,0.245447942,6,0,0,0,3,,,,,,,
"9a98a72161e05f451935f9774715c312",12,"19-25","Female","Some Undergraduate Courses","No","Prolific",14,"QE1","What is the population of Ewoks in 10 ABY?","ewok","dataset2","log2","500",481.6152,18.38480004,18.38480004,466.8964,33.1036,33.1036,0,3,,,,,,,
"43e5875635266f49bcc05fa9007d162f",12,"19-25","Female","Graduate Degree","Yes","Prolific",2,"Q0","Between stardates 4530 and 4540, how does the population of Tribbles change?","tribble","dataset2","log2","56440",,,,,,,0,0,,,,,,,
"43e5875635266f49bcc05fa9007d162f",12,"19-25","Female","Graduate Degree","Yes","Prolific",3,"QI2","How many times more Tribbles are there in 4540 than in 4520?","tribble","dataset2","log2","16400",10.68524351,16389.31476,16389.31476,18.76,16381.24,16381.24,0,0,,,,,,,
"43e5875635266f49bcc05fa9007d162f",12,"19-25","Female","Graduate Degree","Yes","Prolific",4,"QE1","What is the population of Tribbles in stardate 4510?","tribble","dataset2","log2","500",481.6152,18.38480004,18.38480004,466.8964,33.1036,33.1036,0,0,,,,,,,
"43e5875635266f49bcc05fa9007d162f",12,"19-25","Female","Graduate Degree","Yes","Prolific",5,"QE2","In what stardate does the population of Tribbles reach 4,000?","tribble","dataset2","log2","27",28.44947006,-1.449470062,1.449470062,27,0,0,0,0,,,,,,,
"43e5875635266f49bcc05fa9007d162f",12,"19-25","Female","Graduate Degree","Yes","Prolific",6,"QI3","How long does it take for the population of Tribbles in stardate 4510 to double?","tribble","dataset2","log2","6",6.245447942,-0.245447942,0.245447942,6,0,0,0,0,,,,,,,
"43e5875635266f49bcc05fa9007d162f",12,"19-25","Female","Graduate Degree","Yes","Prolific",7,"QI1","From 4520 to 4540, the population increases by ____ Tribbles.","tribble","dataset2","log2","22800",14363.34135,8436.658652,8436.658652,22897.43,-97.4300000000003,97.4300000000003,0,0,,,,,,,
"43e5875635266f49bcc05fa9007d162f",12,"19-25","Female","Graduate Degree","Yes","Prolific",9,"Q0","Between 30 and 40 ABY, how does the population of Ewoks change?","ewok","dataset1","linear","12000",,,,,,,0,0,,,,,,,
"43e5875635266f49bcc05fa9007d162f",12,"19-25","Female","Graduate Degree","Yes","Prolific",10,"QI1","From 20 ABY to 40 ABY, the population increases by ____ Ewoks.","ewok","dataset1","linear","15500",14363.34135,1136.658652,1136.658652,15517.75,-17.75,17.75,0,0,,,,,,,
"43e5875635266f49bcc05fa9007d162f",12,"19-25","Female","Graduate Degree","Yes","Prolific",11,"QI2","How many times more Ewoks are there in 40 ABY than in 20 ABY?","ewok","dataset1","linear","10",10.68524351,-0.685243508,0.685243508,11.15,-1.15,1.15,0,0,,,,,,,
"43e5875635266f49bcc05fa9007d162f",12,"19-25","Female","Graduate Degree","Yes","Prolific",12,"QE1","What is the population of Ewoks in 10 ABY?","ewok","dataset1","linear","0",481.6152,-481.6152,481.6152,445.4833,-445.4833,445.4833,0,0,,,,,,,
"43e5875635266f49bcc05fa9007d162f",12,"19-25","Female","Graduate Degree","Yes","Prolific",13,"QI3","How long does it take for the population of Ewoks in 10 ABY to double?","ewok","dataset1","linear","5",6.245447942,-1.245447942,1.245447942,4,1,1,0,0,,,,,,,
"43e5875635266f49bcc05fa9007d162f",12,"19-25","Female","Graduate Degree","Yes","Prolific",14,"QE2","In what ABY does the population of Ewoks reach 4,000?","ewok","dataset1","linear","24",28.44947006,-4.449470062,4.449470062,24,0,0,0,0,,,,,,,
"2869e0d272add47507968d413fe6e3d7",12,"19-25","Male","Some Graduate Courses","Yes","Prolific",2,"Q0","Between stardates 4530 and 4540, how does the population of Tribbles change?","tribble","dataset1","linear","Increases by 12500",,,,,,,0,4,,,,,,,
"2869e0d272add47507968d413fe6e3d7",12,"19-25","Male","Some Graduate Courses","Yes","Prolific",3,"QI2","How many times more Tribbles are there in 4540 than in 4520?","tribble","dataset1","linear","8.75",10.68524351,-1.935243508,1.935243508,11.15,-2.4,2.4,1,4,"17500/2000=8.75; 17500/2000=8.75",,2000,17500,,"correct",
"2869e0d272add47507968d413fe6e3d7",12,"19-25","Male","Some Graduate Courses","Yes","Prolific",4,"QE2","In what stardate does the population of Tribbles reach 4,000?","tribble","dataset1","linear","24",28.44947006,-4.449470062,4.449470062,24,0,0,0,4,,,,,,,
"2869e0d272add47507968d413fe6e3d7",12,"19-25","Male","Some Graduate Courses","Yes","Prolific",5,"QI1","From 4520 to 4540, the population increases by ____ Tribbles.","tribble","dataset1","linear","15500",14363.34135,1136.658652,1136.658652,15517.75,-17.75,17.75,1,4,"17500-2000=15500",,2000,17500,"base tens",,"estimated between grid lines"
"2869e0d272add47507968d413fe6e3d7",12,"19-25","Male","Some Graduate Courses","Yes","Prolific",6,"QI3","How long does it take for the population of Tribbles in stardate 4510 to double?","tribble","dataset1","linear","5",6.245447942,-1.245447942,1.245447942,4,1,1,0,4,,,,,,,
"2869e0d272add47507968d413fe6e3d7",12,"19-25","Male","Some Graduate Courses","Yes","Prolific",7,"QE1","What is the population of Tribbles in stardate 4510?","tribble","dataset1","linear","100",481.6152,-381.6152,381.6152,445.4833,-345.4833,345.4833,0,4,,,,,,,
