"participant_id","n_lineups","age","gender","academic_study","computer_mouse","recruitment","dataset_id","set","curvature","target","null","scale","correct","response_no","binary_response","conf_level","choice_reason"
"2dfa910f99a4d1afe1a59072349efbcf",12,"26-30","Male","Undergraduate Degree","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","log",10,"10",1,"Uncertain","Different shape"
"2dfa910f99a4d1afe1a59072349efbcf",12,"26-30","Male","Undergraduate Degree","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","log",12,"10",0,"Uncertain","Different shape"
"2dfa910f99a4d1afe1a59072349efbcf",12,"26-30","Male","Undergraduate Degree","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","log",10,"4",0,"Very Uncertain","Clustering"
"2dfa910f99a4d1afe1a59072349efbcf",12,"26-30","Male","Undergraduate Degree","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","linear",17,"17",1,"Very Uncertain","Outlier(s)"
"2dfa910f99a4d1afe1a59072349efbcf",12,"26-30","Male","Undergraduate Degree","Yes","Prolific","b8efad9285426a191f979b32a5094198","2","t-H_n-E","H","E","log",9,"9",1,"Very Uncertain","Different shape"
"2dfa910f99a4d1afe1a59072349efbcf",12,"26-30","Male","Undergraduate Degree","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","linear",1,"1",1,"Very Uncertain","Different slope"
"2dfa910f99a4d1afe1a59072349efbcf",12,"26-30","Male","Undergraduate Degree","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","linear",10,"2",0,"Very Uncertain","Different range"
"8925541b627d21563031cace7ddd4a24",12,"26-30","Female","Some Graduate Courses","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","log",10,"4",0,"Neutral","Different range, Different slope"
"8925541b627d21563031cace7ddd4a24",12,"26-30","Female","Some Graduate Courses","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","log",10,"13",0,"Certain","Clustering"
"8925541b627d21563031cace7ddd4a24",12,"26-30","Female","Some Graduate Courses","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","linear",12,"13",0,"Neutral","Clustering"
"8925541b627d21563031cace7ddd4a24",12,"26-30","Female","Some Graduate Courses","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","log",15,"15",1,"Certain","Different slope"
"8925541b627d21563031cace7ddd4a24",12,"26-30","Female","Some Graduate Courses","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","log",14,"14",1,"Certain","Different slope"
"8925541b627d21563031cace7ddd4a24",12,"26-30","Female","Some Graduate Courses","Yes","Prolific","b8efad9285426a191f979b32a5094198","2","t-H_n-E","H","E","linear",9,"15",0,"Neutral","Different shape"
"8925541b627d21563031cace7ddd4a24",12,"26-30","Female","Some Graduate Courses","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","log",12,"12",1,"Uncertain","Different range"
"8925541b627d21563031cace7ddd4a24",12,"26-30","Female","Some Graduate Courses","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","log",10,"13",0,"Certain","Different shape"
"8925541b627d21563031cace7ddd4a24",12,"26-30","Female","Some Graduate Courses","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","linear",14,"14",1,"Certain","Different slope"
"8925541b627d21563031cace7ddd4a24",12,"26-30","Female","Some Graduate Courses","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","linear",14,"14",1,"Neutral","Different slope"
"8925541b627d21563031cace7ddd4a24",12,"26-30","Female","Some Graduate Courses","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","log",14,"14",1,"Certain","Different shape"
"8925541b627d21563031cace7ddd4a24",12,"26-30","Female","Some Graduate Courses","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","log",12,"12",1,"Certain","Different range, Different shape, Different slope"
"a6431d1e8fe7bb40a2743050fc8e5173",11,"19-25","Male","High School or Less","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","linear",10,"14",0,"Very Uncertain","Different range"
"a6431d1e8fe7bb40a2743050fc8e5173",11,"19-25","Male","High School or Less","Yes","Prolific","b8efad9285426a191f979b32a5094198","2","t-H_n-E","H","E","linear",9,"9,10",1,"Neutral","Different slope, Outlier(s)"
"a6431d1e8fe7bb40a2743050fc8e5173",11,"19-25","Male","High School or Less","Yes","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","linear",13,"13",1,"Certain","Different slope"
"a6431d1e8fe7bb40a2743050fc8e5173",11,"19-25","Male","High School or Less","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","linear",12,"19",0,"Certain","Clustering"
"a6431d1e8fe7bb40a2743050fc8e5173",11,"19-25","Male","High School or Less","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","log",12,"12",1,"Certain","Different slope"
"a6431d1e8fe7bb40a2743050fc8e5173",11,"19-25","Male","High School or Less","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","linear",17,"17",1,"Certain","Different shape, Different slope"
"a6431d1e8fe7bb40a2743050fc8e5173",11,"19-25","Male","High School or Less","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","log",12,"12,7",1,"Uncertain","Different shape"
"a6431d1e8fe7bb40a2743050fc8e5173",11,"19-25","Male","High School or Less","Yes","Prolific","b8efad9285426a191f979b32a5094198","2","t-H_n-E","H","E","linear",9,"9",1,"Certain","Different slope"
"a6431d1e8fe7bb40a2743050fc8e5173",11,"19-25","Male","High School or Less","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","linear",15,"15",1,"Certain","Different range, Different shape"
"a6431d1e8fe7bb40a2743050fc8e5173",11,"19-25","Male","High School or Less","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","log",15,"15",1,"Very Certain","Different shape"
"a6431d1e8fe7bb40a2743050fc8e5173",11,"19-25","Male","High School or Less","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","log",10,"10",1,"Uncertain","Different slope"
"49ba4b71fd310b4f8cf6b3f0dd48cee2",13,"31-35","Female","High School or Less","No","Prolific","b8efad9285426a191f979b32a5094198","2","t-H_n-E","H","E","log",9,"9",1,"Neutral","Different shape"
"49ba4b71fd310b4f8cf6b3f0dd48cee2",13,"31-35","Female","High School or Less","No","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","linear",15,"15",1,"Certain","Outlier(s)"
"49ba4b71fd310b4f8cf6b3f0dd48cee2",13,"31-35","Female","High School or Less","No","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","log",17,"17",1,"Certain","Clustering"
"49ba4b71fd310b4f8cf6b3f0dd48cee2",13,"31-35","Female","High School or Less","No","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","log",12,"12",1,"Certain","Different shape"
"49ba4b71fd310b4f8cf6b3f0dd48cee2",13,"31-35","Female","High School or Less","No","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","log",1,"1",1,"Certain","Clustering"
"49ba4b71fd310b4f8cf6b3f0dd48cee2",13,"31-35","Female","High School or Less","No","Prolific","b8efad9285426a191f979b32a5094198","2","t-H_n-E","H","E","linear",9,"10",0,"Uncertain","Outlier(s)"
"49ba4b71fd310b4f8cf6b3f0dd48cee2",13,"31-35","Female","High School or Less","No","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","linear",10,"11",0,"Uncertain","Clustering"
"49ba4b71fd310b4f8cf6b3f0dd48cee2",13,"31-35","Female","High School or Less","No","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","linear",10,"7",0,"Certain","Different slope"
"49ba4b71fd310b4f8cf6b3f0dd48cee2",13,"31-35","Female","High School or Less","No","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","log",10,"10",1,"Certain","Different slope"
"49ba4b71fd310b4f8cf6b3f0dd48cee2",13,"31-35","Female","High School or Less","No","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","log",10,"2",0,"Certain","Outlier(s)"
"49ba4b71fd310b4f8cf6b3f0dd48cee2",13,"31-35","Female","High School or Less","No","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","log",10,"20",0,"Very Certain","Outlier(s)"
"49ba4b71fd310b4f8cf6b3f0dd48cee2",13,"31-35","Female","High School or Less","No","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","log",12,"12",1,"Certain","Clustering"
"49ba4b71fd310b4f8cf6b3f0dd48cee2",13,"31-35","Female","High School or Less","No","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","log",1,"1",1,"Very Certain","Clustering"
"312cfb1dd87c9706b180e248246bdc77",11,"19-25","Male","High School or Less","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","linear",12,"12",1,"Certain","Outlier(s)"
"312cfb1dd87c9706b180e248246bdc77",11,"19-25","Male","High School or Less","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","linear",1,"1",1,"Neutral","Different range, Different shape"
"312cfb1dd87c9706b180e248246bdc77",11,"19-25","Male","High School or Less","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","linear",12,"18,1",0,"Neutral","Outlier(s)"
"312cfb1dd87c9706b180e248246bdc77",11,"19-25","Male","High School or Less","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","linear",10,"2",0,"Certain","Clustering, Different shape"
"312cfb1dd87c9706b180e248246bdc77",11,"19-25","Male","High School or Less","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","log",14,"14",1,"Very Certain","Different shape, Different slope"
"312cfb1dd87c9706b180e248246bdc77",11,"19-25","Male","High School or Less","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","linear",14,"14",1,"Neutral","Clustering, Different shape, Outlier(s)"
"312cfb1dd87c9706b180e248246bdc77",11,"19-25","Male","High School or Less","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","log",17,"17",1,"Very Certain","Different shape, Different slope"
"312cfb1dd87c9706b180e248246bdc77",11,"19-25","Male","High School or Less","Yes","Prolific","b8efad9285426a191f979b32a5094198","2","t-H_n-E","H","E","linear",9,"15",0,"Uncertain","Clustering, Outlier(s)"
"312cfb1dd87c9706b180e248246bdc77",11,"19-25","Male","High School or Less","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","linear",15,"15",1,"Certain","Different shape, Different slope"
"312cfb1dd87c9706b180e248246bdc77",11,"19-25","Male","High School or Less","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","log",15,"15",1,"Certain","Different shape, Different slope"
"312cfb1dd87c9706b180e248246bdc77",11,"19-25","Male","High School or Less","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","linear",15,"15",1,"Certain","Different shape, Different slope"
"23f8dd043b568702f044b9e79c43bffe",11,"26-30","Male","Undergraduate Degree","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","linear",12,"14",0,"Certain","Clustering, Outlier(s)"
"23f8dd043b568702f044b9e79c43bffe",11,"26-30","Male","Undergraduate Degree","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","linear",1,"1",1,"Very Certain","Different slope"
"23f8dd043b568702f044b9e79c43bffe",11,"26-30","Male","Undergraduate Degree","Yes","Prolific","b8efad9285426a191f979b32a5094198","2","t-H_n-E","H","E","linear",9,"15",0,"Certain","Different slope, Outlier(s)"
"23f8dd043b568702f044b9e79c43bffe",11,"26-30","Male","Undergraduate Degree","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","log",12,"1",0,"Certain","Different range"
"23f8dd043b568702f044b9e79c43bffe",11,"26-30","Male","Undergraduate Degree","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","linear",17,"17",1,"Very Certain","Different range, Outlier(s)"
"23f8dd043b568702f044b9e79c43bffe",11,"26-30","Male","Undergraduate Degree","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","log",10,"6",0,"Uncertain","Clustering"
"23f8dd043b568702f044b9e79c43bffe",11,"26-30","Male","Undergraduate Degree","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","linear",10,"20",0,"Certain","Clustering, Different range, Different slope"
"23f8dd043b568702f044b9e79c43bffe",11,"26-30","Male","Undergraduate Degree","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","linear",12,"5",0,"Neutral","Clustering"
"23f8dd043b568702f044b9e79c43bffe",11,"26-30","Male","Undergraduate Degree","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","linear",17,"17",1,"Certain","Clustering"
"23f8dd043b568702f044b9e79c43bffe",11,"26-30","Male","Undergraduate Degree","Yes","Prolific","b8efad9285426a191f979b32a5094198","2","t-H_n-E","H","E","linear",9,"15",0,"Certain","Clustering, Different shape"
"23f8dd043b568702f044b9e79c43bffe",11,"26-30","Male","Undergraduate Degree","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","log",12,"19",0,"Certain","Clustering, Different range"
"b1ad8fa00ec95f22bb4d00ec29688778",12,"41-45","Female","Graduate Degree","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","linear",12,"12",1,"Uncertain","Clustering"
"b1ad8fa00ec95f22bb4d00ec29688778",12,"41-45","Female","Graduate Degree","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","log",1,"1",1,"Certain","Different shape"
"b1ad8fa00ec95f22bb4d00ec29688778",12,"41-45","Female","Graduate Degree","Yes","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","linear",13,"13",1,"Very Certain","Different shape"
"b1ad8fa00ec95f22bb4d00ec29688778",12,"41-45","Female","Graduate Degree","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","log",14,"14",1,"Very Certain","Different shape"
"b1ad8fa00ec95f22bb4d00ec29688778",12,"41-45","Female","Graduate Degree","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","linear",10,"7",0,"Uncertain","Different slope"
"b1ad8fa00ec95f22bb4d00ec29688778",12,"41-45","Female","Graduate Degree","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","log",12,"12",1,"Certain","Different shape"
"b1ad8fa00ec95f22bb4d00ec29688778",12,"41-45","Female","Graduate Degree","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","linear",15,"15",1,"Certain","Clustering"
"b1ad8fa00ec95f22bb4d00ec29688778",12,"41-45","Female","Graduate Degree","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","linear",15,"15",1,"Certain","Clustering"
"b1ad8fa00ec95f22bb4d00ec29688778",12,"41-45","Female","Graduate Degree","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","linear",10,"7",0,"Uncertain","Different slope"
"b1ad8fa00ec95f22bb4d00ec29688778",12,"41-45","Female","Graduate Degree","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","linear",1,"1",1,"Certain","Different shape"
"b1ad8fa00ec95f22bb4d00ec29688778",12,"41-45","Female","Graduate Degree","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","linear",1,"1",1,"Certain","Different shape, Different slope"
"b1ad8fa00ec95f22bb4d00ec29688778",12,"41-45","Female","Graduate Degree","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","linear",15,"15",1,"Certain","Clustering, Different shape"
"ad1759a07481abb1aa664e0d70382222",11,"26-30","Male","Graduate Degree","Yes","Prolific","b8efad9285426a191f979b32a5094198","2","t-H_n-E","H","E","log",9,"9",1,"Very Certain","Different slope"
"ad1759a07481abb1aa664e0d70382222",11,"26-30","Male","Graduate Degree","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","linear",1,"4",0,"Very Certain","Outlier(s)"
"ad1759a07481abb1aa664e0d70382222",11,"26-30","Male","Graduate Degree","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","linear",12,"3",0,"Certain","Outlier(s)"
"ad1759a07481abb1aa664e0d70382222",11,"26-30","Male","Graduate Degree","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","log",12,"12",1,"Certain","Different shape"
"ad1759a07481abb1aa664e0d70382222",11,"26-30","Male","Graduate Degree","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","linear",12,"8",0,"Very Certain","Outlier(s)"
"ad1759a07481abb1aa664e0d70382222",11,"26-30","Male","Graduate Degree","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","log",14,"14",1,"Certain","Different range"
"ad1759a07481abb1aa664e0d70382222",11,"26-30","Male","Graduate Degree","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","linear",15,"15",1,"Very Certain","Different range"
"ad1759a07481abb1aa664e0d70382222",11,"26-30","Male","Graduate Degree","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","log",12,"12",1,"Uncertain","Different slope"
"ad1759a07481abb1aa664e0d70382222",11,"26-30","Male","Graduate Degree","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","log",10,"10",1,"Certain","Different shape"
"ad1759a07481abb1aa664e0d70382222",11,"26-30","Male","Graduate Degree","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","log",10,"9",0,"Certain","Clustering"
"ad1759a07481abb1aa664e0d70382222",11,"26-30","Male","Graduate Degree","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","linear",1,"1",1,"Very Certain","Different shape"
"1b4a843acdecf002858ef0d253972c7d",11,"26-30","Female","Graduate Degree","No","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","linear",12,"4",0,"Uncertain","Different range"
"1b4a843acdecf002858ef0d253972c7d",11,"26-30","Female","Graduate Degree","No","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","log",1,"1",1,"Certain","Different slope"
"1b4a843acdecf002858ef0d253972c7d",11,"26-30","Female","Graduate Degree","No","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","linear",13,"13",1,"Neutral","Outlier(s)"
"1b4a843acdecf002858ef0d253972c7d",11,"26-30","Female","Graduate Degree","No","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","linear",12,"4",0,"Uncertain","Clustering"
"1b4a843acdecf002858ef0d253972c7d",11,"26-30","Female","Graduate Degree","No","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","linear",10,"14",0,"Uncertain","Clustering"
"1b4a843acdecf002858ef0d253972c7d",11,"26-30","Female","Graduate Degree","No","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","log",1,"1",1,"Certain","Different slope"
"1b4a843acdecf002858ef0d253972c7d",11,"26-30","Female","Graduate Degree","No","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","linear",17,"17",1,"Certain","Different slope"
"1b4a843acdecf002858ef0d253972c7d",11,"26-30","Female","Graduate Degree","No","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","linear",14,"14",1,"Neutral","Outlier(s)"
"1b4a843acdecf002858ef0d253972c7d",11,"26-30","Female","Graduate Degree","No","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","linear",13,"13",1,"Neutral","Different slope"
"1b4a843acdecf002858ef0d253972c7d",11,"26-30","Female","Graduate Degree","No","Prolific","b8efad9285426a191f979b32a5094198","2","t-H_n-E","H","E","log",9,"9",1,"Certain","Different slope"
"1b4a843acdecf002858ef0d253972c7d",11,"26-30","Female","Graduate Degree","No","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","log",10,"4",0,"Uncertain","Clustering"
"532167e7fcde0a4788b185e78604a1eb",11,"26-30","Male","Graduate Degree","Yes","Prolific","b8efad9285426a191f979b32a5094198","2","t-H_n-E","H","E","log",9,"9",1,"Very Uncertain","Outlier(s)"
"532167e7fcde0a4788b185e78604a1eb",11,"26-30","Male","Graduate Degree","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","log",14,"14,20",1,"Very Certain","Clustering"
"532167e7fcde0a4788b185e78604a1eb",11,"26-30","Male","Graduate Degree","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","linear",1,"1",1,"Very Certain","Different range"
"532167e7fcde0a4788b185e78604a1eb",11,"26-30","Male","Graduate Degree","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","log",14,"14",1,"Very Certain","Different shape"
"532167e7fcde0a4788b185e78604a1eb",11,"26-30","Male","Graduate Degree","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","linear",14,"16",0,"Very Certain","Different shape, Different slope"
"532167e7fcde0a4788b185e78604a1eb",11,"26-30","Male","Graduate Degree","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","linear",17,"17",1,"Very Certain","Clustering, Different range, Different slope"
"532167e7fcde0a4788b185e78604a1eb",11,"26-30","Male","Graduate Degree","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","linear",10,"10",1,"Certain","Different shape, Different slope"
"532167e7fcde0a4788b185e78604a1eb",11,"26-30","Male","Graduate Degree","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","log",14,"14",1,"Very Certain","Clustering, Different slope"
"532167e7fcde0a4788b185e78604a1eb",11,"26-30","Male","Graduate Degree","Yes","Prolific","b8efad9285426a191f979b32a5094198","2","t-H_n-E","H","E","log",9,"9",1,"Very Certain","Different range"
"532167e7fcde0a4788b185e78604a1eb",11,"26-30","Male","Graduate Degree","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","linear",12,"4",0,"Certain","Different slope"
"532167e7fcde0a4788b185e78604a1eb",11,"26-30","Male","Graduate Degree","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","log",12,"12",1,"Very Certain","Different shape, Different slope"
"145ecd108263b8d3fe65b04341b0d1a5",11,"26-30","Male","Undergraduate Degree","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","linear",1,"1",1,"Very Certain","Different slope"
"145ecd108263b8d3fe65b04341b0d1a5",11,"26-30","Male","Undergraduate Degree","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","linear",1,"1",1,"Certain","Different slope"
"145ecd108263b8d3fe65b04341b0d1a5",11,"26-30","Male","Undergraduate Degree","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","log",14,"14",1,"Very Certain","Different slope"
"145ecd108263b8d3fe65b04341b0d1a5",11,"26-30","Male","Undergraduate Degree","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","linear",10,"20,2",0,"Certain","Clustering, Outlier(s)"
"145ecd108263b8d3fe65b04341b0d1a5",11,"26-30","Male","Undergraduate Degree","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","log",1,"1",1,"Very Certain","Different shape"
"145ecd108263b8d3fe65b04341b0d1a5",11,"26-30","Male","Undergraduate Degree","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","linear",14,"5,8",0,"Very Certain","Different slope"
"145ecd108263b8d3fe65b04341b0d1a5",11,"26-30","Male","Undergraduate Degree","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","linear",14,"14",1,"Certain","Different slope"
"145ecd108263b8d3fe65b04341b0d1a5",11,"26-30","Male","Undergraduate Degree","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","log",12,"12",1,"Certain","Different shape"
"145ecd108263b8d3fe65b04341b0d1a5",11,"26-30","Male","Undergraduate Degree","Yes","Prolific","b8efad9285426a191f979b32a5094198","2","t-H_n-E","H","E","log",9,"9",1,"Certain","Different shape"
"145ecd108263b8d3fe65b04341b0d1a5",11,"26-30","Male","Undergraduate Degree","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","log",10,"10",1,"Certain","Different shape"
"145ecd108263b8d3fe65b04341b0d1a5",11,"26-30","Male","Undergraduate Degree","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","log",10,"10",1,"Certain","Different shape"
"ef42f9b549872565954fb19c601553c2",12,"26-30","Female","Graduate Degree","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","linear",1,"1",1,"Certain","Clustering"
"ef42f9b549872565954fb19c601553c2",12,"26-30","Female","Graduate Degree","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","linear",1,"1",1,"Certain","Clustering"
"ef42f9b549872565954fb19c601553c2",12,"26-30","Female","Graduate Degree","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","linear",12,"1",0,"Very Certain","Clustering"
"ef42f9b549872565954fb19c601553c2",12,"26-30","Female","Graduate Degree","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","log",12,"11",0,"Certain","Clustering"
"ef42f9b549872565954fb19c601553c2",12,"26-30","Female","Graduate Degree","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","linear",12,"3",0,"Certain","Clustering, Different range"
"ef42f9b549872565954fb19c601553c2",12,"26-30","Female","Graduate Degree","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","linear",1,"1",1,"Very Certain","Different slope"
"ef42f9b549872565954fb19c601553c2",12,"26-30","Female","Graduate Degree","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","log",17,"17",1,"Very Certain","Different shape"
